"Time"	"0 L-SI2"	"1 R-Si2"	"2 L-Si3"	"3 R-Si3"
3459.0287	-35.902954	-40.336338	-44.540787	-39.168198
3459.0293	-35.424248	-40.336338	-44.540787	-39.40295
3459.0298	-35.184895	-40.336338	-44.540787	-39.637699
3459.0304	-34.706188	-40.336338	-44.540787	-39.872452
3459.031	-34.227482	-40.336338	-44.32642	-40.107204
3459.0315	-33.748775	-40.336338	-44.516968	-40.142418
3459.0321	-33.509426	-40.336338	-44.540787	-40.142418
3459.0326	-33.03072	-40.336338	-44.755154	-40.341953
3459.0332	-32.791367	-40.336338	-44.564606	-40.377167
3459.0338	-32.31266	-40.112247	-44.540787	-40.377167
3459.0343	-32.073307	-40.100452	-44.540787	-40.377167
3459.0349	-31.594601	-40.100452	-44.32642	-40.177631
3459.0354	-31.355247	-39.876362	-44.516968	-40.341953
3459.036	-30.876541	-39.864567	-44.32642	-40.377167
3459.0366	-30.876541	-39.864567	-44.302601	-40.576706
3459.0371	-30.637188	-39.640476	-44.302601	-40.41238
3459.0377	-30.158482	-39.852772	-44.302601	-40.576706
3459.0382	-29.679775	-39.864567	-44.302601	-40.611919
3459.0388	-29.679775	-39.640476	-44.302601	-40.611919
3459.0394	-29.440422	-39.628681	-44.302601	-40.41238
3459.0399	-29.440422	-39.628681	-44.302601	-40.576706
3459.0405	-29.201069	-39.628681	-44.302601	-40.611919
3459.041	-28.961718	-39.628681	-44.302601	-40.41238
3459.0416	-28.961718	-39.404591	-44.088234	-40.576706
3459.0422	-28.722364	-39.616886	-44.278782	-40.611919
3459.0427	-28.722364	-39.628681	-44.302601	-40.611919
3459.0433	-28.483011	-39.852772	-44.302601	-40.611919
3459.0438	-28.483011	-39.864567	-44.302601	-40.611919
3459.0444	-28.243658	-39.864567	-44.302601	-40.611919
3459.045	-28.004305	-39.640476	-44.516968	-40.41238
3459.0455	-28.004305	-39.628681	-44.32642	-40.377167
3459.0461	-27.764952	-39.628681	-44.302601	-40.377167
3459.0466	-27.764952	-39.404591	-44.302601	-40.377167
3459.0472	-27.764952	-39.392796	-44.302601	-40.377167
3459.0478	-27.286245	-39.392796	-44.516968	-40.377167
3459.0483	-27.525599	-39.392796	-44.540787	-40.377167
3459.0489	-27.286245	-39.392796	-44.540787	-40.377167
3459.0494	-26.807539	-39.392796	-44.540787	-40.377167
3459.05	-26.807539	-39.392796	-44.540787	-40.377167
