3353.9946	-31.115894	-45.761692	-40.991817	-38.73391
3353.9951	-30.876541	-45.761692	-41.182365	-38.933449
3353.9957	-30.158482	-45.761692	-41.206184	-38.968662
3353.9962	-29.679775	-45.761692	-41.206184	-39.168198
3353.9968	-28.961718	-45.537601	-40.991817	-39.203411
3353.9974	-28.722364	-45.525806	-41.182365	-39.40295
3353.9979	-28.004305	-45.525806	-41.206184	-39.238625
3353.9985	-27.764952	-45.749897	-41.206184	-39.40295
3353.999	-27.286245	-45.985783	-41.206184	-39.438164
3353.9996	-26.807539	-45.997578	-41.420551	-39.438164
3354.0002	-26.089479	-45.997578	-41.44437	-39.438164
3354.0007	-25.610775	-45.997578	-41.44437	-39.438164
3354.0013	-25.132069	-45.773487	-41.658737	-39.438164
3354.0018	-24.653362	-45.761692	-41.468189	-39.438164
3354.0024	-23.935303	-45.761692	-41.44437	-39.438164
3354.003	-23.217243	-45.761692	-41.44437	-39.438164
3354.0035	-22.738539	-45.761692	-41.44437	-39.438164
3354.0041	-21.781126	-45.761692	-41.658737	-39.438164
3354.0046	-21.063066	-45.985783	-41.682556	-39.438164
3354.0052	-19.866302	-45.549397	-41.682556	-39.438164
3354.0058	-18.669537	-45.525806	-41.682556	-39.238625
3354.0063	-16.754713	-45.749897	-41.682556	-39.203411
3354.0069	-13.164416	-45.537601	-41.682556	-39.203411
3354.0074	-2.6328833	-45.077625	-41.253822	-39.003876
3354.008	29.919128	-44.605858	-40.991817	-38.968662
3354.0086	51.93961	-44.806358	-41.182365	-38.968662
3354.0091	51.460903	-45.04224	-41.420551	-38.968662
3354.0097	41.16872	-45.278126	-41.658737	-38.968662
3354.0102	26.807539	-45.514011	-41.896923	-38.968662
3354.0108	13.882476	-45.525806	-41.920742	-38.968662
3354.0114	3.5902956	-45.301716	-41.706375	-38.769123
3354.0119	-4.3083544	-45.514011	-41.682556	-38.73391
3354.0125	-10.770886	-45.525806	-41.682556	-38.73391
3354.013	-15.557947	-45.525806	-41.682556	-38.534374
3354.0136	-19.626949	-45.525806	-41.682556	-38.299622
3354.0142	-22.738539	-45.301716	-41.682556	-38.064869
3354.0147	-25.132069	-45.289921	-41.682556	-37.83012
3354.0153	-27.046892	-45.289921	-41.682556	-37.595367
3354.0158	-28.961718	-45.514011	-41.682556	-37.360619
3354.0164	-29.919128	-45.525806	-41.896923	-37.325405
3354.017	-30.876541	-45.301716	-41.920742	-37.125866
3354.0175	-31.355247	-45.289921	-41.920742	-37.090652
3354.0181	-32.073307	-45.289921	-41.920742	-36.891117
3354.0186	-32.552013	-45.289921	-41.920742	-36.855904
3354.0192	-32.791367	-45.289921	-41.920742	-36.855904
3354.0198	-33.270073	-45.289921	-41.920742	-36.855904
3354.0203	-33.509426	-45.289921	-41.920742	-36.855904
3354.0209	-33.748775	-45.289921	-41.920742	-36.855904
3354.0214	-33.988129	-45.289921	-41.920742	-36.855904
3354.022	-34.227482	-45.06583	-41.920742	-36.855904
3354.0226	-34.466835	-45.278126	-41.920742	-36.855904
3354.0231	-34.466835	-45.289921	-41.920742	-36.855904
3354.0237	-34.466835	-45.06583	-41.920742	-36.656364
3354.0242	-34.466835	-45.054035	-41.920742	-36.421616
3354.0248	-34.706188	-44.829948	-41.706375	-36.386402
3354.0254	-34.706188	-44.818153	-41.682556	-36.386402
3354.0259	-34.945541	-45.04224	-41.896923	-36.386402
3354.0265	-34.945541	-45.054035	-41.920742	-36.386402
3354.027	-35.184895	-45.278126	-41.920742	-36.386402
3354.0276	-35.184895	-45.06583	-41.920742	-36.386402
3354.0282	-35.184895	-45.054035	-41.706375	-36.186863
3354.0287	-35.184895	-45.054035	-41.896923	-36.151649
3354.0293	-35.424248	-45.278126	-41.920742	-36.151649
3354.0298	-35.424248	-45.06583	-41.706375	-35.95211
3354.0304	-35.424248	-45.054035	-41.682556	-35.916897
3354.031	-35.424248	-45.278126	-41.896923	-35.916897
3354.0315	-35.424248	-45.289921	-41.706375	-35.916897
3354.0321	-35.663601	-45.514011	-41.896923	-35.916897
3354.0326	-35.902954	-45.749897	-41.920742	-35.916897
3354.0332	-36.142307	-45.761692	-42.135109	-35.916897
3354.0338	-35.902954	-45.761692	-42.158928	-35.717361
3354.0343	-35.902954	-45.761692	-41.944561	-35.682148
3354.0349	-35.902954	-45.761692	-41.920742	-35.682148
3354.0354	-35.663601	-45.761692	-41.920742	-35.482609
3354.036	-35.902954	-45.985783	-41.920742	-35.447395
3354.0366	-35.902954	-45.997578	-41.920742	-35.646935
3354.0371	-35.902954	-45.997578	-41.920742	-35.482609
3354.0377	-36.142307	-45.997578	-41.920742	-35.447395
3354.0382	-36.142307	-45.997578	-41.920742	-35.447395
3354.0388	-36.142307	-45.997578	-41.920742	-35.447395
3354.0394	-36.142307	-46.221668	-41.920742	-35.447395
3354.0399	-35.902954	-46.233463	-41.920742	-35.24786
3354.0405	-35.902954	-46.009373	-41.920742	-35.013107
3354.041	-35.663601	-45.773487	-41.920742	-34.977894
3354.0416	-35.424248	-45.761692	-41.706375	-34.778358
3354.0422	-35.663601	-45.985783	-41.682556	-34.94268
3354.0427	-35.663601	-45.997578	-41.896923	-34.778358
3354.0433	-35.663601	-45.997578	-41.920742	-34.743145
3354.0438	-35.424248	-45.997578	-41.920742	-34.743145
3354.0444	-35.663601	-45.997578	-41.920742	-34.543606
3354.045	-35.424248	-45.997578	-41.920742	-34.508392
3354.0455	-35.424248	-45.997578	-41.920742	-34.508392
3354.0461	-35.663601	-46.221668	-41.920742	-34.508392
3354.0466	-35.424248	-46.233463	-41.706375	-34.308857
3354.0472	-35.424248	-46.233463	-41.682556	-34.473179
3354.0478	-35.184895	-46.009373	-41.682556	-34.308857
3354.0483	-35.424248	-46.221668	-41.682556	-34.473179
3354.0489	-35.424248	-46.233463	-41.896923	-34.508392
3354.0494	-35.902954	-46.45755	-42.135109	-34.508392
3354.05	-35.663601	-46.469345	-42.158928	-34.308857
3354.0506	-35.424248	-46.469345	-41.944561	-34.273643
3354.0511	-35.663601	-46.469345	-42.135109	-34.273643
3354.0517	-35.424248	-46.469345	-41.944561	-34.074104
3354.0522	-35.424248	-46.469345	-41.920742	-34.038891
3354.0528	-35.424248	-46.469345	-41.920742	-34.038891
3354.0534	-35.424248	-46.469345	-41.920742	-33.839352
3354.0539	-35.424248	-46.469345	-42.135109	-34.003677
3354.0545	-35.184895	-46.469345	-42.158928	-34.038891
3354.055	-35.424248	-46.469345	-42.158928	-34.038891
3354.0556	-35.184895	-46.469345	-41.944561	-33.639816
3354.0562	-35.184895	-46.469345	-41.920742	-33.569389
3354.0567	-35.184895	-46.469345	-41.920742	-33.569389
3354.0573	-34.706188	-46.245258	-41.920742	-33.569389
3354.0578	-34.706188	-46.009373	-41.920742	-33.36985
3354.0584	-34.466835	-45.997578	-41.920742	-33.334637
3354.059	-34.706188	-46.221668	-41.920742	-33.334637
3354.0595	-34.466835	-46.233463	-41.920742	-33.135101
3354.0601	-34.466835	-46.233463	-41.920742	-33.299423
3354.0606	-34.466835	-46.233463	-41.920742	-33.135101
3354.0612	-34.466835	-46.009373	-41.920742	-32.900349
3354.0618	-34.466835	-46.221668	-41.920742	-32.865135
3354.0623	-34.466835	-46.009373	-41.920742	-33.064674
3354.0629	-34.227482	-46.221668	-41.920742	-32.900349
3354.0634	-34.227482	-46.233463	-41.920742	-32.865135
3354.064	-34.227482	-46.233463	-41.920742	-32.865135
3354.0646	-34.227482	-46.233463	-41.920742	-32.6656
3354.0651	-33.988129	-46.233463	-42.135109	-32.630386
3354.0657	-34.466835	-46.45755	-42.158928	-32.630386
3354.0662	-34.466835	-46.693436	-42.373295	-32.630386
3354.0668	-34.227482	-46.48114	-42.182747	-32.630386
3354.0674	-34.227482	-46.469345	-42.158928	-32.430847
3354.0679	-34.227482	-46.469345	-42.373295	-32.395634
3354.0685	-34.227482	-46.245258	-42.182747	-32.196098
3354.069	-33.748775	-46.45755	-42.158928	-32.160885
3354.0696	-33.988129	-46.469345	-42.158928	-32.160885
3354.0702	-34.227482	-46.469345	-42.373295	-32.160885
3354.0707	-33.988129	-46.469345	-42.182747	-31.961346
3354.0713	-33.988129	-46.469345	-42.373295	-32.125671
3354.0718	-33.509426	-46.469345	-42.397114	-31.961346
3354.0724	-33.509426	-46.469345	-42.182747	-31.726595
3354.073	-33.509426	-46.469345	-42.158928	-31.691381
3354.0735	-33.509426	-46.245258	-42.158928	-31.491844
3354.0741	-33.03072	-46.233463	-42.158928	-31.456631
3354.0746	-32.791367	-46.009373	-42.158928	-31.257093
3354.0752	-32.791367	-45.997578	-42.158928	-31.22188
3354.0758	-32.552013	-45.997578	-41.944561	-31.022341
3354.0763	-32.552013	-46.221668	-42.135109	-30.987127
3354.0769	-32.552013	-46.009373	-42.158928	-30.987127
3354.0774	-32.552013	-45.997578	-42.158928	-30.78759
3354.078	-32.31266	-45.997578	-42.158928	-30.752377
3354.0786	-32.31266	-45.997578	-42.158928	-30.552839
3354.0791	-32.31266	-46.221668	-42.373295	-30.517626
3354.0797	-32.073307	-46.009373	-42.182747	-30.118549
3354.0802	-32.073307	-45.773487	-42.158928	-30.048124
3354.0808	-32.073307	-45.985783	-42.373295	-30.048124
3354.0814	-32.073307	-45.997578	-42.182747	-29.848587
3354.0819	-32.073307	-45.773487	-42.373295	-29.813374
3354.0825	-32.073307	-46.209873	-42.397114	-29.813374
3354.083	-32.073307	-46.233463	-42.397114	-29.613836
3354.0836	-31.833954	-46.233463	-42.397114	-29.379086
3354.0842	-31.833954	-46.233463	-42.397114	-29.144335
3354.0847	-31.833954	-46.009373	-42.397114	-28.909582
3354.0853	-31.594601	-45.997578	-42.397114	-28.475292
3354.0858	-31.833954	-45.997578	-42.397114	-28.404867
3354.0864	-31.594601	-45.997578	-42.397114	-28.20533
3354.087	-31.594601	-45.997578	-42.397114	-27.970579
3354.0875	-31.833954	-45.997578	-42.397114	-27.735828
3354.0881	-31.594601	-46.221668	-42.397114	-27.301538
3354.0886	-31.594601	-46.009373	-42.611481	-26.632498
3354.0892	-31.355247	-45.997578	-42.420933	-26.127783
3354.0898	-31.355247	-45.997578	-42.397114	-25.259205
3354.0903	-31.115894	-45.997578	-42.397114	-23.921124
3354.0909	-30.637188	-45.549397	-42.397114	-22.31308
3354.0914	-30.637188	-45.525806	-42.182747	-18.474901
3354.092	-30.397835	-45.301716	-42.158928	-6.2678509
3354.0926	-30.397835	-45.289921	-42.158928	10.540318
3354.0931	-30.397835	-45.514011	-42.158928	22.125278
3354.0937	-30.397835	-45.749897	-42.158928	27.700615
3354.0942	-30.158482	-45.537601	-42.158928	27.008099
3354.0948	-30.158482	-45.749897	-42.158928	21.972691
3354.0954	-29.919128	-45.537601	-42.373295	14.343285
3354.0959	-30.158482	-45.749897	-42.397114	5.9626746
3354.0965	-30.158482	-45.537601	-42.182747	-2.0892835
3354.097	-29.679775	-45.525806	-42.158928	-9.2726631
3354.0976	-29.440422	-45.525806	-42.158928	-15.517038
3354.0982	-29.440422	-45.301716	-42.158928	-20.622873
3354.0987	-29.440422	-45.514011	-42.158928	-24.75449
3354.0993	-29.440422	-45.749897	-42.158928	-28.34618
3354.0998	-29.440422	-45.761692	-42.158928	-30.869753
3354.1004	-29.201069	-45.761692	-42.158928	-32.818188
3354.101	-29.201069	-45.537601	-42.158928	-34.297115
3354.1015	-28.961718	-45.525806	-42.158928	-35.506084
3354.1021	-28.722364	-45.525806	-42.158928	-36.480301
3354.1026	-28.722364	-45.525806	-42.158928	-37.219769
3354.1032	-28.483011	-45.525806	-42.158928	-37.72448
3354.1038	-28.243658	-45.525806	-42.158928	-38.193981
3354.1043	-28.004305	-45.301716	-42.373295	-38.463947
3354.1049	-27.764952	-45.514011	-42.182747	-38.698696
3354.1054	-27.286245	-45.525806	-42.158928	-38.933449
3354.106	-26.568186	-45.301716	-42.158928	-39.168198
3354.1066	-26.089479	-45.514011	-42.158928	-39.203411
3354.1071	-25.371422	-45.077625	-42.158928	-39.203411
3354.1077	-24.653362	-44.829948	-42.158928	-39.203411
3354.1082	-23.69595	-44.818153	-42.158928	-39.40295
3354.1088	-22.97789	-45.04224	-41.944561	-39.438164
3354.1094	-22.020479	-45.054035	-42.135109	-39.438164
3354.1099	-21.063066	-45.054035	-42.158928	-39.438164
3354.1105	-20.105654	-45.054035	-42.158928	-39.438164
3354.111	-18.669537	-44.829948	-42.158928	-39.438164
3354.1116	-16.754713	-44.818153	-41.944561	-39.438164
3354.1122	-13.643123	-44.818153	-41.920742	-39.438164
3354.1127	-5.2657666	-44.594063	-41.920742	-39.438164
3354.1133	24.892715	-44.358177	-41.492008	-39.438164
3354.1138	50.982197	-44.346382	-41.658737	-39.438164
3354.1144	52.418312	-44.570473	-41.896923	-39.438164
3354.115	42.604839	-44.806358	-42.135109	-39.637699
3354.1155	28.243658	-45.04224	-42.373295	-39.672913
3354.1161	14.839888	-45.278126	-42.397114	-39.672913
3354.1166	4.0690017	-45.289921	-42.397114	-39.473377
3354.1172	-3.8296485	-45.289921	-42.611481	-39.438164
3354.1178	-10.531533	-45.289921	-42.420933	-39.438164
3354.1183	-15.7973	-45.289921	-42.397114	-39.238625
3354.1189	-19.866302	-45.06583	-42.397114	-39.003876
3354.1194	-22.738539	-45.054035	-42.182747	-38.569588
3354.12	-25.132069	-44.829948	-42.158928	-38.299622
3354.1206	-27.286245	-45.04224	-42.373295	-38.064869
3354.1211	-28.722364	-45.054035	-42.397114	-38.029655
3354.1217	-29.679775	-44.829948	-42.397114	-37.83012
3354.1222	-30.397835	-44.818153	-42.397114	-37.595367
3354.1228	-31.115894	-44.594063	-42.397114	-37.360619
3354.1234	-31.594601	-44.582268	-42.397114	-37.325405
3354.1239	-31.833954	-44.582268	-42.182747	-37.325405
3354.1245	-31.833954	-44.358177	-42.158928	-37.125866
3354.125	-32.31266	-44.346382	-41.944561	-37.090652
3354.1256	-32.552013	-44.346382	-42.135109	-37.290192
3354.1262	-32.791367	-44.346382	-42.158928	-37.325405
3354.1267	-32.791367	-44.346382	-42.158928	-37.325405
3354.1273	-33.270073	-44.346382	-42.158928	-37.325405
