"Time"	"Si1"
46.815578	-29.0625
46.816138	-29.0625
46.816698	-29.0625
46.817258	-28.96875
46.817818	-28.875
46.818378	-28.96875
46.818938	-28.875
46.819498	-28.875
46.820058	-28.59375
46.820618	-28.5
46.821178	-28.5
46.821738	-28.40625
46.822298	-28.3125
46.822858	-28.125
46.823418	-28.03125
46.823978	-27.9375
46.824538	-27.84375
46.825098	-27.75
46.825658	-27.46875
46.826218	-27.28125
46.826778	-27.28125
46.827338	-27
46.827898	-26.90625
46.828458	-26.8125
46.829018	-26.71875
46.829578	-26.71875
46.830138	-26.4375
46.830698	-26.4375
46.831258	-26.25
46.831818	-26.15625
46.832378	-26.0625
46.832938	-25.875
46.833498	-25.875
46.834058	-25.6875
46.834618	-25.6875
46.835178	-25.6875
46.835738	-25.5
46.836298	-25.3125
46.836858	-25.3125
46.837418	-25.125
46.837978	-24.84375
46.838538	-24.9375
46.839098	-24.65625
46.839658	-24.5625
46.840218	-24.46875
46.840778	-24.28125
46.841338	-24.09375
46.841898	-24
46.842458	-23.71875
46.843018	-23.34375
46.843578	-22.96875
46.844138	-22.5
46.844698	-22.125
46.845258	-21.46875
46.845818	-20.8125
46.846378	-19.6875
46.846938	-17.25
46.847498	-12.84375
46.848058	-7.03125
46.848618	-2.25
46.849178	1.3125
46.849738	4.21875
46.850298	6.1875
46.850858	7.875
46.851418	9.1875
46.851978	10.21875
46.852538	10.96875
46.853098	11.0625
46.853658	10.875
46.854218	10.3125
46.854778	9.28125
46.855338	8.15625
46.855898	6.28125
46.856458	4.3125
46.857018	2.0625
46.857578	-0.09375
46.858138	-2.625
46.858698	-4.875
46.859258	-7.21875
46.859818	-9.28125
46.860378	-11.53125
46.860938	-13.59375
46.861498	-15.65625
46.862058	-17.53125
46.862618	-19.21875
46.863178	-20.8125
46.863738	-22.40625
46.864298	-23.53125
46.864858	-24.65625
46.865418	-25.59375
46.865978	-26.625
46.866538	-27.46875
46.867098	-28.40625
46.867658	-29.0625
46.868218	-29.71875
46.868778	-30.28125
46.869338	-30.84375
46.869898	-31.125
46.870458	-31.6875
46.871018	-31.96875
46.871578	-32.25
46.872138	-32.625
46.872698	-32.90625
46.873258	-33.1875
46.873818	-33.375
46.874378	-33.65625
46.874938	-33.84375
46.875498	-34.03125
46.876058	-34.125
46.876618	-34.03125
46.877178	-34.03125
46.877738	-34.125
46.878298	-34.21875
46.878858	-34.3125
46.879418	-34.40625
46.879978	-34.40625
46.880538	-34.5
46.881098	-34.40625
46.881658	-34.40625
46.882218	-34.40625
46.882778	-34.40625
46.883338	-34.21875
46.883898	-34.5
46.884458	-34.3125
46.885018	-34.40625
46.885578	-34.40625
46.886138	-34.40625
46.886698	-34.40625
46.887258	-34.40625
46.887818	-34.3125
46.888378	-34.40625
46.888938	-34.40625
46.889498	-34.3125
46.890058	-34.3125
46.890618	-34.21875
46.891178	-34.3125
46.891738	-34.21875
46.892298	-34.21875
46.892858	-34.21875
46.893418	-34.03125
46.893978	-34.125
46.894538	-34.125
46.895098	-34.21875
46.895658	-33.9375
46.896218	-33.84375
46.896778	-33.84375
46.897338	-33.84375
46.897898	-33.75
46.898458	-33.84375
46.899018	-33.65625
46.899578	-33.5625
46.900138	-33.5625
46.900698	-33.375
46.901258	-33.375
46.901818	-33.46875
46.902378	-33.375
46.902938	-33.28125
46.903498	-33.28125
46.904058	-33.1875
46.904618	-33
46.905178	-33.28125
46.905738	-32.90625
46.906298	-32.90625
46.906858	-32.90625
46.907418	-32.8125
46.907978	-33
46.908538	-32.8125
46.909098	-32.71875
46.909658	-32.625
46.910218	-32.53125
46.910778	-32.625
46.911338	-32.53125
46.911898	-32.71875
46.912458	-32.625
46.913018	-32.625
46.913578	-32.34375
46.914138	-32.34375
46.914698	-32.25
46.915258	-32.25
46.915818	-32.15625
46.916378	-32.0625
46.916938	-32.15625
46.917498	-31.875
46.918058	-31.96875
46.918618	-31.96875
46.919178	-31.96875
46.919738	-31.875
46.920298	-31.6875
46.920858	-31.78125
46.921418	-31.6875
46.921978	-31.59375
46.922538	-31.59375
46.923098	-31.6875
46.923658	-31.78125
46.924218	-31.6875
46.924778	-31.6875
46.925338	-31.59375
46.925898	-31.59375
46.926458	-31.5
46.927018	-31.40625
46.927578	-31.3125
46.928138	-31.21875
46.928698	-31.125
46.929258	-31.21875
46.929818	-31.125
46.930378	-31.21875
46.930938	-31.03125
46.931498	-30.9375
46.932058	-30.84375
46.932618	-30.84375
46.933178	-30.65625
46.933738	-30.65625
46.934298	-30.75
46.934858	-30.75
46.935418	-30.75
46.935978	-30.84375
46.936538	-30.75
46.937098	-30.5625
46.937658	-30.65625
46.938218	-30.5625
46.938778	-30.46875
46.939338	-30.46875
46.939898	-30.46875
46.940458	-30.5625
46.941018	-30.46875
46.941578	-30.46875
46.942138	-30.375
46.942698	-30.46875
46.943258	-30.1875
46.943818	-30.09375
46.944378	-30.09375
46.944938	-30.1875
46.945498	-30.09375
46.946058	-30.09375
46.946618	-30
46.947178	-29.90625
46.947738	-30
46.948298	-29.8125
46.948858	-29.71875
46.949418	-29.71875
46.949978	-29.625
46.950538	-29.625
46.951098	-29.53125
46.951658	-29.625
46.952218	-29.53125
46.952778	-29.53125
46.953338	-29.4375
46.953898	-29.4375
46.954458	-29.25
46.955018	-29.15625
46.955578	-29.15625
46.956138	-29.15625
46.956698	-29.15625
46.957258	-29.15625
46.957818	-29.15625
46.958378	-29.15625
46.958938	-28.96875
46.959498	-28.875
46.960058	-28.78125
46.960618	-28.78125
46.961178	-28.78125
46.961738	-28.78125
46.962298	-28.6875
46.962858	-28.6875
46.963418	-28.5
46.963978	-28.59375
46.964538	-28.3125
46.965098	-28.3125
46.965658	-28.21875
46.966218	-28.125
46.966778	-28.03125
46.967338	-28.03125
46.967898	-28.03125
46.968458	-27.84375
46.969018	-27.9375
46.969578	-27.75
46.970138	-27.5625
46.970698	-27.46875
46.971258	-27.46875
46.971818	-27.65625
46.972378	-27.375
46.972938	-27.28125
46.973498	-27.375
46.974058	-27.28125
46.974618	-27.28125
46.975178	-27.28125
46.975738	-27.09375
46.976298	-27.09375
46.976858	-26.90625
46.977418	-26.90625
46.977978	-26.71875
46.978538	-26.625
46.979098	-26.53125
46.979658	-26.53125
46.980218	-26.4375
46.980778	-26.4375
46.981338	-26.25
46.981898	-26.15625
46.982458	-26.0625
46.983018	-25.96875
46.983578	-25.875
46.984138	-25.78125
46.984698	-25.78125
46.985258	-25.6875
46.985818	-25.5
46.986378	-25.5
46.986938	-25.40625
46.987498	-25.125
46.988058	-24.9375
46.988618	-24.75
46.989178	-24.5625
46.989738	-24.28125
46.990298	-24.375
46.990858	-24.1875
46.991418	-23.90625
46.991978	-23.53125
46.992538	-23.15625
46.993098	-22.875
46.993658	-22.5
46.994218	-21.9375
46.994778	-21.09375
46.995338	-20.25
46.995898	-18.9375
46.996458	-16.125
46.997018	-11.34375
46.997578	-5.53125
46.998138	-0.9375
46.998698	2.25
46.999258	4.875
46.999818	6.84375
47.000378	8.4375
47.000938	9.75
47.001498	10.6875
47.002058	11.34375
47.002618	11.34375
47.003178	11.0625
47.003738	10.3125
47.004298	9.28125
47.004858	7.59375
47.005418	6
47.005978	3.84375
47.006538	1.875
47.007098	-0.46875
47.007658	-2.90625
47.008218	-5.25
47.008778	-7.59375
47.009338	-9.84375
47.009898	-12.09375
47.010458	-13.96875
47.011018	-16.03125
47.011578	-17.90625
47.012138	-19.59375
47.012698	-21.09375
47.013258	-22.5
47.013818	-23.8125
47.014378	-24.9375
47.014938	-25.96875
47.015498	-26.71875
47.016058	-27.65625
47.016618	-28.5
47.017178	-29.0625
47.017738	-29.71875
47.018298	-30.28125
47.018858	-30.9375
47.019418	-31.40625
47.019978	-31.6875
47.020538	-32.0625
47.021098	-32.25
47.021658	-32.53125
47.022218	-32.71875
47.022778	-33.09375
47.023338	-33.28125
47.023898	-33.46875
47.024458	-33.65625
47.025018	-33.9375
47.025578	-34.125
47.026138	-34.125
47.026698	-34.125
47.027258	-34.3125
47.027818	-34.3125
47.028378	-34.40625
47.028938	-34.59375
47.029498	-34.5
47.030058	-34.59375
47.030618	-34.59375
47.031178	-34.59375
47.031738	-34.59375
47.032298	-34.59375
47.032858	-34.5
47.033418	-34.40625
47.033978	-34.3125
47.034538	-34.125
47.035098	-34.125
47.035658	-34.125
47.036218	-33.9375
47.036778	-33.84375
47.037338	-33.65625
47.037898	-33.46875
47.038458	-33.375
47.039018	-33.09375
47.039578	-33.09375
47.040138	-32.90625
47.040698	-32.90625
47.041258	-32.8125
47.041818	-32.71875
47.042378	-32.625
47.042938	-32.53125
47.043498	-32.25
47.044058	-32.25
47.044618	-32.15625
47.045178	-32.25
47.045738	-32.25
47.046298	-32.15625
47.046858	-31.96875
47.047418	-32.0625
47.047978	-31.875
47.048538	-31.78125
47.049098	-31.6875
47.049658	-31.6875
47.050218	-31.59375
47.050778	-31.6875
47.051338	-31.6875
47.051898	-31.6875
47.052458	-31.59375
47.053018	-31.59375
47.053578	-31.40625
47.054138	-31.40625
47.054698	-31.40625
47.055258	-31.21875
47.055818	-31.21875
47.056378	-31.40625
47.056938	-31.21875
47.057498	-31.21875
47.058058	-31.21875
47.058618	-31.21875
47.059178	-31.125
47.059738	-31.125
47.060298	-30.9375
47.060858	-31.03125
47.061418	-30.9375
47.061978	-30.9375
47.062538	-30.9375
47.063098	-31.03125
47.063658	-31.125
47.064218	-30.9375
47.064778	-30.9375
47.065338	-30.75
47.065898	-30.65625
47.066458	-30.65625
47.067018	-30.5625
47.067578	-30.5625
47.068138	-30.65625
47.068698	-30.5625
47.069258	-30.5625
47.069818	-30.46875
47.070378	-30.375
47.070938	-30.46875
47.071498	-30.375
47.072058	-30.28125
47.072618	-30.375
47.073178	-30.375
47.073738	-30.28125
47.074298	-30.375
47.074858	-30.46875
47.075418	-30.28125
47.075978	-30.09375
47.076538	-30.1875
47.077098	-30.09375
47.077658	-30
47.078218	-30
47.078778	-30
47.079338	-29.90625
47.079898	-30
47.080458	-30.09375
47.081018	-29.90625
47.081578	-29.8125
47.082138	-29.8125
47.082698	-29.71875
47.083258	-29.71875
47.083818	-29.625
47.084378	-29.71875
47.084938	-29.71875
47.085498	-29.8125
47.086058	-29.71875
47.086618	-29.625
47.087178	-29.625
47.087738	-29.625
47.088298	-29.625
47.088858	-29.625
47.089418	-29.53125
47.089978	-29.625
47.090538	-29.625
47.091098	-29.625
47.091658	-29.4375
47.092218	-29.4375
47.092778	-29.4375
47.093338	-29.4375
47.093898	-29.4375
47.094458	-29.25
47.095018	-29.4375
47.095578	-29.53125
47.096138	-29.34375
47.096698	-29.25
47.097258	-29.25
47.097818	-29.15625
47.098378	-29.15625
47.098938	-28.96875
47.099498	-28.96875
47.100058	-28.875
47.100618	-28.875
47.101178	-28.96875
47.101738	-28.875
47.102298	-28.875
47.102858	-28.875
47.103418	-28.875
47.103978	-28.78125
47.104538	-28.6875
47.105098	-28.6875
47.105658	-28.59375
47.106218	-28.59375
47.106778	-28.5
47.107338	-28.59375
47.107898	-28.5
47.108458	-28.5
47.109018	-28.3125
47.109578	-28.21875
47.110138	-28.21875
47.110698	-28.21875
47.111258	-28.03125
47.111818	-28.03125
47.112378	-28.125
47.112938	-28.03125
47.113498	-27.9375
47.114058	-27.9375
47.114618	-27.84375
47.115178	-27.84375
47.115738	-27.75
47.116298	-27.5625
47.116858	-27.46875
47.117418	-27.375
47.117978	-27.375
47.118538	-27.28125
47.119098	-27.375
47.119658	-27.09375
47.120218	-27.09375
47.120778	-27
47.121338	-27
47.121898	-27
47.122458	-26.90625
47.123018	-26.90625
47.123578	-26.8125
47.124138	-26.71875
47.124698	-26.71875
47.125258	-26.625
47.125818	-26.53125
47.126378	-26.53125
47.126938	-26.34375
47.127498	-26.25
47.128058	-26.0625
47.128618	-26.0625
47.129178	-25.96875
47.129738	-25.875
47.130298	-25.875
47.130858	-25.6875
47.131418	-25.59375
47.131978	-25.40625
47.132538	-25.125
47.133098	-24.84375
47.133658	-24.75
47.134218	-24.65625
47.134778	-24.5625
47.135338	-24.46875
47.135898	-24.09375
47.136458	-24
47.137018	-23.71875
47.137578	-23.25
47.138138	-22.96875
47.138698	-22.5
47.139258	-22.03125
47.139818	-21.28125
47.140378	-20.25
47.140938	-18.1875
47.141498	-14.25
47.142058	-8.71875
47.142618	-3.65625
47.143178	0.1875
47.143738	2.90625
47.144298	4.96875
47.144858	6.5625
47.145418	7.96875
47.145978	8.90625
47.146538	9.65625
47.147098	9.84375
47.147658	9.84375
47.148218	9.375
47.148778	8.71875
47.149338	7.59375
47.149898	6.28125
47.150458	4.5
47.151018	2.8125
47.151578	0.5625
47.152138	-1.6875
47.152698	-3.75
47.153258	-5.8125
47.153818	-7.875
47.154378	-9.9375
47.154938	-11.90625
47.155498	-13.78125
47.156058	-15.75
47.156618	-17.4375
47.157178	-19.21875
47.157738	-20.71875
47.158298	-22.03125
47.158858	-23.25
47.159418	-24.28125
47.159978	-25.5
47.160538	-26.34375
47.161098	-27.1875
47.161658	-28.03125
47.162218	-28.78125
47.162778	-29.34375
47.163338	-30
47.163898	-30.5625
47.164458	-30.84375
47.165018	-31.40625
47.165578	-31.78125
47.166138	-32.15625
47.166698	-32.4375
47.167258	-32.53125
47.167818	-32.90625
47.168378	-33.1875
47.168938	-33.375
47.169498	-33.75
47.170058	-33.65625
47.170618	-33.75
47.171178	-34.03125
47.171738	-34.03125
47.172298	-34.125
47.172858	-34.40625
47.173418	-34.59375
47.173978	-34.59375
47.174538	-34.6875
47.175098	-34.78125
47.175658	-34.875
47.176218	-34.875
47.176778	-34.875
47.177338	-34.96875
47.177898	-34.875
47.178458	-34.96875
47.179018	-34.96875
47.179578	-35.0625
47.180138	-34.875
47.180698	-34.96875
47.181258	-34.96875
47.181818	-34.875
47.182378	-34.875
47.182938	-34.875
47.183498	-34.875
47.184058	-34.96875
47.184618	-34.96875
47.185178	-34.875
47.185738	-34.96875
47.186298	-34.875
47.186858	-34.875
47.187418	-34.875
47.187978	-34.96875
47.188538	-35.0625
47.189098	-34.96875
47.189658	-35.0625
47.190218	-35.15625
47.190778	-35.0625
47.191338	-35.25
47.191898	-35.34375
47.192458	-35.15625
47.193018	-35.25
47.193578	-35.15625
47.194138	-34.96875
47.194698	-35.15625
47.195258	-35.34375
47.195818	-35.34375
47.196378	-35.25
47.196938	-35.25
47.197498	-35.15625
47.198058	-35.25
47.198618	-35.0625
47.199178	-35.0625
47.199738	-35.0625
47.200298	-34.875
47.200858	-34.96875
47.201418	-34.875
47.201978	-35.0625
47.202538	-35.0625
47.203098	-34.96875
47.203658	-35.0625
47.204218	-35.0625
47.204778	-34.96875
47.205338	-34.78125
47.205898	-34.96875
47.206458	-34.96875
47.207018	-35.15625
47.207578	-35.15625
47.208138	-35.0625
47.208698	-35.0625
47.209258	-35.15625
47.209818	-35.0625
47.210378	-34.96875
47.210938	-34.875
47.211498	-35.15625
47.212058	-35.25
47.212618	-35.25
47.213178	-35.15625
47.213738	-35.34375
47.214298	-35.25
47.214858	-35.15625
47.215418	-35.0625
47.215978	-35.25
47.216538	-35.25
47.217098	-35.15625
47.217658	-35.15625
47.218218	-35.15625
47.218778	-35.25
47.219338	-35.25
47.219898	-35.34375
47.220458	-35.25
47.221018	-35.25
47.221578	-35.25
47.222138	-35.15625
47.222698	-35.15625
47.223258	-35.15625
47.223818	-35.25
47.224378	-35.34375
47.224938	-35.4375
47.225498	-35.34375
47.226058	-35.4375
47.226618	-35.34375
47.227178	-35.4375
47.227738	-35.25
47.228298	-35.34375
47.228858	-35.34375
47.229418	-35.4375
47.229978	-35.34375
47.230538	-35.625
47.231098	-35.53125
47.231658	-35.34375
47.232218	-35.4375
47.232778	-35.34375
47.233338	-35.25
47.233898	-35.53125
47.234458	-35.53125
47.235018	-35.53125
47.235578	-35.53125
47.236138	-35.53125
47.236698	-35.625
47.237258	-35.4375
47.237818	-35.4375
47.238378	-35.4375
47.238938	-35.34375
47.239498	-35.4375
47.240058	-35.4375
47.240618	-35.625
47.241178	-35.625
47.241738	-35.53125
47.242298	-35.53125
47.242858	-35.53125
47.243418	-35.53125
47.243978	-35.4375
47.244538	-35.4375
47.245098	-35.53125
47.245658	-35.53125
47.246218	-35.4375
47.246778	-35.4375
47.247338	-35.625
47.247898	-35.53125
47.248458	-35.4375
47.249018	-35.53125
47.249578	-35.4375
47.250138	-35.34375
47.250698	-35.34375
47.251258	-35.34375
47.251818	-35.4375
47.252378	-35.4375
47.252938	-35.4375
47.253498	-35.25
47.254058	-35.25
47.254618	-35.0625
47.255178	-35.0625
47.255738	-34.78125
47.256298	-34.59375
47.256858	-34.5
47.257418	-34.40625
47.257978	-34.3125
47.258538	-34.03125
47.259098	-33.9375
47.259658	-33.75
47.260218	-33.46875
47.260778	-33.28125
47.261338	-33.1875
47.261898	-33.1875
47.262458	-33.09375
47.263018	-33.09375
47.263578	-33
47.264138	-33
47.264698	-33.09375
47.265258	-32.90625
47.265818	-32.8125
47.266378	-32.71875
47.266938	-32.8125
47.267498	-32.71875
47.268058	-32.90625
47.268618	-32.90625
47.269178	-33
47.269738	-33
47.270298	-33.09375
47.270858	-33
47.271418	-33.09375
47.271978	-33.09375
47.272538	-33
47.273098	-33.375
47.273658	-33.46875
47.274218	-33.46875
47.274778	-33.46875
47.275338	-33.5625
47.275898	-33.375
47.276458	-33.46875
47.277018	-33.5625
47.277578	-33.65625
47.278138	-33.5625
47.278698	-33.75
47.279258	-33.75
47.279818	-33.84375
47.280378	-33.84375
47.280938	-33.75
47.281498	-33.84375
47.282058	-33.84375
47.282618	-33.9375
47.283178	-33.75
47.283738	-33.84375
47.284298	-33.84375
47.284858	-34.03125
47.285418	-34.03125
47.285978	-34.03125
47.286538	-34.03125
47.287098	-34.03125
47.287658	-34.03125
47.288218	-34.03125
47.288778	-33.9375
47.289338	-34.03125
47.289898	-34.125
47.290458	-34.21875
47.291018	-34.125
47.291578	-34.125
47.292138	-34.125
47.292698	-34.125
47.293258	-34.125
47.293818	-34.03125
47.294378	-34.21875
47.294938	-34.21875
47.295498	-34.3125
47.296058	-34.21875
47.296618	-34.21875
47.297178	-34.3125
47.297738	-34.3125
47.298298	-34.21875
47.298858	-34.21875
47.299418	-34.21875
47.299978	-34.125
47.300538	-34.21875
47.301098	-34.03125
47.301658	-34.125
47.302218	-34.03125
47.302778	-34.125
47.303338	-34.03125
47.303898	-34.125
47.304458	-34.125
47.305018	-34.125
47.305578	-34.03125
47.306138	-34.21875
47.306698	-34.125
47.307258	-34.21875
47.307818	-34.21875
47.308378	-34.21875
47.308938	-34.125
47.309498	-34.03125
47.310058	-33.84375
47.310618	-33.84375
47.311178	-33.9375
47.311738	-33.9375
47.312298	-33.9375
47.312858	-34.03125
47.313418	-33.9375
47.313978	-33.9375
47.314538	-33.84375
47.315098	-33.9375
47.315658	-33.84375
47.316218	-33.75
47.316778	-33.84375
47.317338	-33.75
47.317898	-33.84375
47.318458	-33.75
47.319018	-33.84375
47.319578	-33.75
47.320138	-33.75
47.320698	-33.65625
47.321258	-33.5625
47.321818	-33.84375
47.322378	-33.65625
47.322938	-33.65625
47.323498	-33.65625
47.324058	-33.75
47.324618	-33.75
47.325178	-33.65625
47.325738	-33.65625
47.326298	-33.5625
47.326858	-33.5625
47.327418	-33.46875
47.327978	-33.46875
47.328538	-33.65625
47.329098	-33.5625
47.329658	-33.5625
47.330218	-33.375
47.330778	-33.5625
47.331338	-33.28125
47.331898	-33.28125
47.332458	-33.375
47.333018	-33.1875
47.333578	-33.09375
47.334138	-33.1875
47.334698	-33.28125
47.335258	-33.28125
47.335818	-33.375
47.336378	-33.28125
47.336938	-33.1875
47.337498	-33.1875
47.338058	-33.1875
47.338618	-33.1875
47.339178	-33.28125
47.339738	-33.09375
47.340298	-33.1875
47.340858	-33.1875
47.341418	-33.28125
47.341978	-33.1875
47.342538	-33.1875
47.343098	-33.28125
47.343658	-33.09375
47.344218	-33.1875
47.344778	-33.09375
47.345338	-33.09375
47.345898	-33.09375
47.346458	-33
47.347018	-33
47.347578	-32.90625
47.348138	-32.8125
47.348698	-32.8125
47.349258	-32.8125
47.349818	-32.8125
47.350378	-32.8125
47.350938	-32.8125
47.351498	-32.8125
47.352058	-32.8125
47.352618	-32.8125
47.353178	-32.71875
47.353738	-32.71875
47.354298	-32.625
47.354858	-32.625
47.355418	-32.34375
47.355978	-32.53125
47.356538	-32.53125
47.357098	-32.625
47.357658	-32.625
47.358218	-32.53125
47.358778	-32.4375
47.359338	-32.53125
47.359898	-32.4375
47.360458	-32.4375
47.361018	-32.4375
47.361578	-32.34375
47.362138	-32.34375
47.362698	-32.25
47.363258	-32.25
47.363818	-32.34375
47.364378	-32.25
47.364938	-32.25
47.365498	-32.0625
47.366058	-31.96875
47.366618	-31.875
47.367178	-31.875
47.367738	-31.96875
47.368298	-32.0625
47.368858	-32.0625
47.369418	-32.0625
47.369978	-31.96875
47.370538	-31.875
47.371098	-31.875
47.371658	-31.78125
47.372218	-31.6875
47.372778	-31.875
47.373338	-31.78125
47.373898	-31.875
47.374458	-31.96875
47.375018	-31.875
47.375578	-31.875
47.376138	-31.78125
47.376698	-31.78125
47.377258	-31.78125
47.377818	-31.78125
47.378378	-31.78125
47.378938	-31.6875
47.379498	-31.78125
47.380058	-31.78125
47.380618	-31.78125
47.381178	-31.6875
47.381738	-31.78125
47.382298	-31.6875
47.382858	-31.6875
47.383418	-31.5
47.383978	-31.5
47.384538	-31.59375
47.385098	-31.59375
47.385658	-31.6875
47.386218	-31.6875
47.386778	-31.5
47.387338	-31.40625
47.387898	-31.40625
47.388458	-31.3125
47.389018	-31.03125
47.389578	-31.21875
47.390138	-31.125
47.390698	-31.21875
47.391258	-31.40625
47.391818	-31.21875
47.392378	-31.03125
47.392938	-31.125
47.393498	-31.03125
47.394058	-31.03125
47.394618	-30.9375
47.395178	-31.125
47.395738	-31.03125
47.396298	-31.125
47.396858	-30.9375
47.397418	-31.03125
47.397978	-30.9375
47.398538	-30.9375
47.399098	-31.03125
47.399658	-30.75
47.400218	-30.9375
47.400778	-31.125
47.401338	-31.125
47.401898	-31.03125
47.402458	-31.125
47.403018	-31.21875
47.403578	-31.125
47.404138	-31.125
47.404698	-31.03125
47.405258	-31.03125
47.405818	-31.03125
47.406378	-31.125
47.406938	-31.21875
47.407498	-31.3125
47.408058	-31.40625
47.408618	-31.3125
47.409178	-31.40625
47.409738	-31.3125
47.410298	-31.3125
47.410858	-31.21875
47.411418	-31.3125
47.411978	-31.40625
47.412538	-31.40625
47.413098	-31.3125
47.413658	-31.40625
47.414218	-31.40625
47.414778	-31.40625
47.415338	-31.40625
47.415898	-31.3125
47.416458	-31.21875
47.417018	-31.21875
47.417578	-31.40625
47.418138	-31.3125
47.418698	-31.40625
47.419258	-31.5
47.419818	-31.40625
47.420378	-31.40625
47.420938	-31.3125
47.421498	-31.40625
47.422058	-31.3125
47.422618	-31.40625
47.423178	-31.40625
47.423738	-31.5
47.424298	-31.5
47.424858	-31.40625
47.425418	-31.40625
47.425978	-31.5
47.426538	-31.40625
47.427098	-31.3125
47.427658	-31.3125
47.428218	-31.40625
47.428778	-31.40625
47.429338	-31.40625
47.429898	-31.5
47.430458	-31.5
47.431018	-31.40625
47.431578	-31.40625
47.432138	-31.40625
47.432698	-31.40625
47.433258	-31.3125
47.433818	-31.21875
47.434378	-31.3125
47.434938	-31.21875
47.435498	-31.21875
47.436058	-31.21875
47.436618	-31.21875
47.437178	-31.21875
47.437738	-31.125
47.438298	-31.125
47.438858	-31.03125
47.439418	-31.125
47.439978	-31.125
47.440538	-31.125
47.441098	-31.21875
47.441658	-31.125
47.442218	-31.125
47.442778	-31.125
47.443338	-31.03125
47.443898	-31.125
47.444458	-30.9375
47.445018	-30.9375
47.445578	-30.9375
47.446138	-30.84375
47.446698	-30.84375
47.447258	-30.75
47.447818	-30.75
47.448378	-30.75
47.448938	-30.65625
47.449498	-30.65625
47.450058	-30.65625
47.450618	-30.5625
47.451178	-30.65625
47.451738	-30.5625
47.452298	-30.5625
47.452858	-30.5625
47.453418	-30.375
47.453978	-30.28125
47.454538	-30.375
47.455098	-30.28125
47.455658	-30.1875
47.456218	-30.28125
47.456778	-30.28125
47.457338	-30.28125
47.457898	-30.28125
47.458458	-30.1875
47.459018	-30.1875
47.459578	-30.09375
47.460138	-30.1875
47.460698	-30.09375
47.461258	-30.09375
47.461818	-30.09375
47.462378	-30.09375
47.462938	-30
47.463498	-30
47.464058	-30.09375
47.464618	-30
47.465178	-29.8125
47.465738	-29.8125
47.466298	-29.71875
47.466858	-29.71875
47.467418	-29.71875
47.467978	-29.625
47.468538	-29.625
47.469098	-29.71875
47.469658	-29.625
47.470218	-29.53125
47.470778	-29.625
47.471338	-29.4375
47.471898	-29.53125
47.472458	-29.34375
47.473018	-29.25
47.473578	-29.25
47.474138	-29.34375
47.474698	-29.4375
47.475258	-29.25
47.475818	-28.96875
47.476378	-28.875
47.476938	-28.6875
47.477498	-28.78125
47.478058	-28.875
47.478618	-29.15625
47.479178	-29.25
47.479738	-29.15625
47.480298	-29.25
47.480858	-29.0625
47.481418	-28.875
47.481978	-28.875
47.482538	-28.59375
47.483098	-28.5
47.483658	-28.5
47.484218	-28.40625
47.484778	-28.5
47.485338	-28.5
47.485898	-28.5
47.486458	-28.21875
47.487018	-28.125
47.487578	-28.125
47.488138	-28.03125
47.488698	-27.84375
47.489258	-27.9375
47.489818	-27.84375
47.490378	-27.75
47.490938	-27.84375
47.491498	-27.75
47.492058	-27.75
47.492618	-27.65625
47.493178	-27.5625
47.493738	-27.375
47.494298	-27.1875
47.494858	-27.09375
47.495418	-27
47.495978	-26.8125
47.496538	-26.8125
47.497098	-26.71875
47.497658	-26.53125
47.498218	-26.34375
47.498778	-26.15625
47.499338	-25.96875
47.499898	-25.875
47.500458	-25.6875
47.501018	-25.40625
47.501578	-25.125
47.502138	-25.03125
47.502698	-24.75
47.503258	-24.46875
47.503818	-23.90625
47.504378	-23.34375
47.504938	-22.78125
47.505498	-21.75
47.506058	-19.6875
47.506618	-15.5625
47.507178	-9.84375
47.507738	-4.59375
47.508298	-0.75
47.508858	2.0625
47.509418	4.21875
47.509978	6
47.510538	7.5
47.511098	8.71875
47.511658	9.46875
47.512218	9.9375
47.512778	9.84375
47.513338	9.65625
47.513898	8.90625
47.514458	8.0625
47.515018	6.75
47.515578	5.15625
47.516138	3.46875
47.516698	1.5
47.517258	-0.5625
47.517818	-2.53125
47.518378	-4.78125
47.518938	-6.9375
47.519498	-9
47.520058	-10.96875
47.520618	-13.03125
47.521178	-14.90625
47.521738	-16.6875
47.522298	-18.375
47.522858	-19.96875
47.523418	-21.375
47.523978	-22.6875
47.524538	-24
47.525098	-25.03125
47.525658	-25.96875
47.526218	-26.71875
47.526778	-27.5625
47.527338	-28.40625
47.527898	-29.0625
47.528458	-29.625
47.529018	-30.1875
47.529578	-30.75
47.530138	-31.03125
47.530698	-31.5
47.531258	-31.96875
47.531818	-32.25
47.532378	-32.53125
47.532938	-32.71875
47.533498	-33.09375
47.534058	-33.28125
47.534618	-33.46875
47.535178	-33.75
47.535738	-34.125
47.536298	-34.125
47.536858	-34.3125
47.537418	-34.40625
47.537978	-34.5
47.538538	-34.59375
47.539098	-34.5
47.539658	-34.6875
47.540218	-34.875
47.540778	-34.78125
47.541338	-35.0625
47.541898	-35.0625
47.542458	-35.15625
47.543018	-35.0625
47.543578	-35.0625
47.544138	-35.15625
47.544698	-35.0625
47.545258	-35.0625
47.545818	-35.15625
47.546378	-35.15625
47.546938	-35.0625
47.547498	-35.34375
47.548058	-35.25
47.548618	-35.25
47.549178	-35.25
47.549738	-35.15625
47.550298	-35.25
47.550858	-35.25
47.551418	-35.25
