"Time"	"0 Si2"
0.09637444	-51.046875
0.09693444	-51.046875
0.09749444	-50.756836
0.09805444	-51.046875
0.09861444	-50.950195
0.09917444	-50.950195
0.09973444	-50.950195
0.10029444	-51.143555
0.10085444	-51.046875
0.10141444	-51.143555
0.10197444	-51.143555
0.10253444	-51.143555
0.10309444	-51.046875
0.10365444	-50.950195
0.10421444	-50.950195
0.10477444	-51.046875
0.10533444	-50.950195
0.10589444	-51.046875
0.10645444	-51.143555
0.10701444	-51.046875
0.10757444	-51.046875
0.10813444	-50.950195
0.10869444	-50.853516
0.10925444	-50.853516
0.10981444	-50.756836
0.11037444	-50.853516
0.11093444	-50.853516
0.11149444	-51.046875
0.11205444	-50.950195
0.11261444	-50.950195
0.11317444	-50.853516
0.11373444	-50.950195
0.11429444	-51.046875
0.11485444	-50.950195
0.11541444	-50.853516
0.11597444	-50.756836
0.11653444	-50.950195
0.11709444	-50.853516
0.11765444	-50.950195
0.11821444	-50.950195
0.11877444	-50.950195
0.11933444	-50.950195
0.11989444	-50.853516
0.12045444	-50.853516
0.12101444	-50.950195
0.12157444	-50.950195
0.12213444	-50.950195
0.12269444	-50.950195
0.12325444	-51.046875
0.12381444	-50.950195
0.12437444	-50.950195
0.12493444	-51.046875
0.12549444	-50.756836
0.12605444	-50.853516
0.12661444	-50.853516
0.12717444	-50.853516
0.12773444	-50.950195
0.12829444	-51.046875
0.12885444	-50.853516
0.12941444	-50.853516
0.12997444	-50.853516
0.13053444	-50.950195
0.13109444	-50.756836
0.13165444	-50.853516
0.13221444	-50.853516
0.13277444	-50.756836
0.13333444	-50.853516
0.13389444	-51.046875
0.13445444	-50.950195
0.13501444	-51.046875
0.13557444	-50.950195
0.13613444	-50.950195
0.13669444	-51.046875
0.13725444	-50.853516
0.13781444	-50.950195
0.13837444	-51.046875
0.13893444	-51.046875
0.13949444	-51.046875
0.14005444	-51.046875
0.14061444	-51.046875
0.14117444	-51.046875
0.14173444	-51.046875
0.14229444	-50.756836
0.14285444	-50.950195
0.14341444	-50.950195
0.14397444	-50.853516
0.14453444	-50.950195
0.14509444	-50.950195
0.14565444	-50.950195
0.14621444	-50.950195
0.14677444	-50.950195
0.14733444	-50.853516
0.14789444	-50.950195
0.14845444	-50.950195
0.14901444	-50.853516
0.14957444	-50.853516
0.15013444	-51.046875
0.15069444	-51.143555
0.15125444	-51.046875
0.15181444	-51.143555
0.15237444	-51.143555
0.15293444	-51.240234
0.15349444	-51.143555
0.15405444	-51.046875
0.15461444	-51.046875
0.15517444	-51.046875
0.15573444	-51.240234
0.15629444	-50.950195
0.15685444	-51.046875
0.15741444	-51.046875
0.15797444	-51.046875
0.15853444	-51.046875
0.15909444	-50.853516
0.15965444	-50.853516
0.16021444	-50.950195
0.16077444	-50.950195
0.16133444	-50.660156
0.16189444	-50.950195
0.16245444	-50.950195
0.16301444	-50.950195
0.16357444	-50.853516
0.16413444	-50.756836
0.16469444	-50.950195
0.16525444	-50.853516
0.16581444	-50.853516
0.16637444	-50.853516
0.16693444	-51.046875
0.16749444	-51.046875
0.16805444	-51.046875
0.16861444	-51.046875
0.16917444	-50.950195
0.16973444	-51.046875
0.17029444	-51.046875
0.17085444	-50.950195
0.17141444	-50.950195
0.17197444	-50.950195
0.17253444	-51.143555
0.17309444	-50.950195
0.17365444	-51.046875
0.17421444	-50.950195
0.17477444	-50.853516
0.17533444	-50.853516
0.17589444	-50.756836
0.17645444	-50.756836
0.17701444	-50.853516
0.17757444	-50.853516
0.17813444	-50.950195
0.17869444	-50.950195
0.17925444	-50.853516
0.17981444	-50.756836
0.18037444	-50.853516
0.18093444	-50.853516
0.18149444	-50.853516
0.18205444	-50.853516
0.18261444	-50.853516
0.18317444	-50.950195
0.18373444	-51.046875
0.18429444	-51.046875
0.18485444	-50.950195
0.18541444	-50.950195
0.18597444	-50.950195
0.18653444	-50.853516
0.18709444	-50.950195
0.18765444	-51.046875
0.18821444	-50.950195
0.18877444	-51.046875
0.18933444	-50.756836
0.18989444	-50.950195
0.19045444	-50.950195
0.19101444	-51.046875
0.19157444	-50.853516
0.19213444	-50.853516
0.19269444	-50.756836
0.19325444	-50.756836
0.19381444	-50.756836
0.19437444	-50.950195
0.19493444	-50.853516
0.19549444	-50.853516
0.19605444	-50.950195
0.19661444	-50.756836
0.19717444	-50.853516
0.19773444	-50.756836
0.19829444	-51.046875
0.19885444	-50.756836
0.19941444	-50.756836
0.19997444	-50.853516
0.20053444	-50.853516
0.20109444	-50.950195
0.20165444	-50.950195
0.20221444	-50.950195
0.20277444	-50.853516
0.20333444	-50.756836
0.20389444	-50.853516
0.20445444	-50.950195
0.20501444	-50.950195
0.20557444	-50.950195
0.20613444	-50.853516
0.20669444	-50.853516
0.20725444	-50.950195
0.20781444	-50.853516
0.20837444	-50.950195
0.20893444	-50.756836
0.20949444	-50.756836
0.21005444	-50.756836
0.21061444	-50.756836
0.21117444	-50.853516
0.21173444	-50.950195
0.21229444	-50.950195
0.21285444	-50.853516
0.21341444	-50.756836
0.21397444	-50.853516
0.21453444	-50.660156
0.21509444	-50.756836
0.21565444	-50.756836
0.21621444	-50.853516
0.21677444	-50.853516
0.21733444	-50.950195
0.21789444	-51.046875
0.21845444	-50.853516
0.21901444	-50.950195
0.21957444	-51.046875
0.22013444	-50.853516
0.22069444	-50.950195
0.22125444	-50.950195
0.22181444	-51.143555
0.22237444	-51.046875
0.22293444	-50.950195
0.22349444	-51.046875
0.22405444	-51.046875
0.22461444	-51.046875
0.22517444	-50.950195
0.22573444	-50.950195
0.22629444	-50.853516
0.22685444	-50.853516
0.22741444	-50.950195
0.22797444	-50.756836
0.22853444	-51.046875
0.22909444	-50.950195
0.22965444	-50.853516
0.23021444	-50.853516
0.23077444	-50.756836
0.23133444	-50.950195
0.23189444	-50.950195
0.23245444	-50.950195
0.23301444	-50.853516
0.23357444	-51.046875
0.23413444	-51.143555
0.23469444	-51.046875
0.23525444	-51.046875
0.23581444	-50.950195
0.23637444	-51.143555
0.23693444	-50.950195
0.23749444	-51.046875
0.23805444	-51.046875
0.23861444	-50.950195
0.23917444	-51.046875
0.23973444	-50.950195
0.24029444	-51.046875
0.24085444	-51.046875
0.24141444	-50.950195
0.24197444	-50.853516
0.24253444	-50.853516
0.24309444	-50.853516
0.24365444	-50.950195
0.24421444	-50.853516
0.24477444	-50.950195
0.24533444	-50.950195
0.24589444	-50.950195
0.24645444	-50.950195
0.24701444	-50.950195
0.24757444	-50.950195
0.24813444	-50.950195
0.24869444	-50.950195
0.24925444	-50.853516
0.24981444	-51.046875
0.25037444	-51.046875
0.25093444	-51.143555
0.25149444	-51.143555
0.25205444	-51.046875
0.25261444	-51.046875
0.25317444	-50.950195
0.25373444	-50.950195
0.25429444	-51.046875
0.25485444	-51.046875
0.25541444	-51.046875
0.25597444	-50.950195
0.25653444	-51.143555
0.25709444	-51.046875
0.25765444	-51.143555
0.25821444	-51.143555
0.25877444	-51.046875
0.25933444	-50.950195
0.25989444	-50.950195
0.26045444	-51.046875
0.26101444	-51.143555
0.26157444	-51.143555
0.26213444	-50.950195
0.26269444	-51.046875
0.26325444	-50.853516
0.26381444	-51.046875
0.26437444	-51.046875
0.26493444	-51.046875
0.26549444	-50.950195
0.26605444	-50.950195
0.26661444	-51.046875
0.26717444	-51.143555
0.26773444	-51.143555
0.26829444	-51.143555
0.26885444	-51.143555
0.26941444	-51.046875
0.26997444	-51.046875
0.27053444	-51.046875
0.27109444	-51.143555
0.27165444	-51.240234
0.27221444	-51.046875
0.27277444	-51.143555
0.27333444	-51.240234
0.27389444	-51.143555
0.27445444	-51.143555
0.27501444	-51.046875
0.27557444	-50.853516
0.27613444	-51.046875
0.27669444	-50.950195
0.27725444	-51.046875
0.27781444	-51.046875
0.27837444	-51.143555
0.27893444	-51.143555
0.27949444	-51.046875
0.28005444	-51.046875
0.28061444	-51.046875
0.28117444	-50.950195
0.28173444	-51.046875
0.28229444	-51.046875
0.28285444	-51.046875
0.28341444	-51.143555
0.28397444	-51.143555
0.28453444	-51.143555
0.28509444	-51.143555
0.28565444	-51.046875
0.28621444	-51.240234
0.28677444	-51.143555
0.28733444	-51.143555
0.28789444	-51.143555
0.28845444	-51.143555
0.28901444	-51.143555
0.28957444	-51.240234
0.29013444	-51.240234
0.29069444	-51.240234
0.29125444	-51.143555
0.29181444	-51.046875
0.29237444	-51.046875
0.29293444	-50.950195
0.29349444	-51.143555
0.29405444	-51.046875
0.29461444	-50.853516
0.29517444	-50.950195
0.29573444	-51.046875
0.29629444	-51.046875
0.29685444	-51.046875
0.29741444	-50.853516
0.29797444	-51.046875
0.29853444	-51.046875
0.29909444	-51.143555
0.29965444	-51.046875
0.30021444	-51.240234
0.30077444	-51.240234
0.30133444	-51.240234
0.30189444	-51.143555
0.30245444	-51.046875
0.30301444	-51.240234
0.30357444	-51.046875
0.30413444	-51.143555
0.30469444	-51.143555
0.30525444	-51.143555
0.30581444	-51.240234
0.30637444	-51.046875
0.30693444	-51.143555
0.30749444	-51.046875
0.30805444	-50.950195
0.30861444	-50.950195
0.30917444	-50.853516
0.30973444	-50.756836
0.31029444	-50.853516
0.31085444	-50.950195
0.31141444	-50.853516
0.31197444	-50.950195
0.31253444	-50.853516
0.31309444	-50.756836
0.31365444	-50.950195
0.31421444	-50.853516
0.31477444	-50.950195
0.31533444	-50.950195
0.31589444	-50.853516
0.31645444	-50.950195
0.31701444	-51.046875
0.31757444	-51.046875
0.31813444	-51.046875
0.31869444	-50.950195
0.31925444	-50.950195
0.31981444	-50.950195
0.32037444	-50.950195
0.32093444	-50.853516
0.32149444	-50.950195
0.32205444	-50.950195
0.32261444	-50.950195
0.32317444	-50.853516
0.32373444	-50.950195
0.32429444	-50.950195
0.32485444	-50.950195
0.32541444	-50.853516
0.32597444	-50.853516
0.32653444	-50.660156
0.32709444	-50.756836
0.32765444	-50.756836
0.32821444	-50.950195
0.32877444	-50.853516
0.32933444	-50.853516
0.32989444	-50.853516
0.33045444	-50.853516
0.33101444	-50.950195
0.33157444	-50.756836
0.33213444	-50.853516
0.33269444	-50.660156
0.33325444	-50.853516
0.33381444	-50.950195
0.33437444	-50.950195
0.33493444	-50.950195
0.33549444	-50.853516
0.33605444	-50.853516
0.33661444	-50.853516
0.33717444	-50.853516
0.33773444	-50.950195
0.33829444	-51.046875
0.33885444	-51.046875
0.33941444	-50.950195
0.33997444	-50.950195
0.34053444	-50.950195
0.34109444	-50.950195
0.34165444	-50.950195
0.34221444	-50.756836
0.34277444	-50.660156
0.34333444	-50.756836
0.34389444	-50.950195
0.34445444	-50.950195
0.34501444	-50.853516
0.34557444	-50.950195
0.34613444	-50.853516
0.34669444	-50.853516
0.34725444	-50.950195
0.34781444	-50.853516
0.34837444	-50.756836
0.34893444	-50.853516
0.34949444	-50.853516
0.35005444	-50.853516
0.35061444	-51.143555
0.35117444	-50.950195
0.35173444	-50.950195
0.35229444	-51.046875
0.35285444	-50.950195
0.35341444	-51.046875
0.35397444	-51.046875
0.35453444	-50.950195
0.35509444	-50.950195
0.35565444	-50.950195
0.35621444	-51.046875
0.35677444	-50.853516
0.35733444	-50.853516
0.35789444	-50.950195
0.35845444	-50.853516
0.35901444	-50.756836
0.35957444	-50.660156
0.36013444	-50.756836
0.36069444	-50.756836
0.36125444	-50.660156
0.36181444	-50.853516
0.36237444	-50.950195
0.36293444	-50.853516
0.36349444	-50.853516
0.36405444	-50.660156
0.36461444	-50.853516
0.36517444	-50.756836
0.36573444	-50.853516
0.36629444	-50.853516
0.36685444	-50.950195
0.36741444	-51.046875
0.36797444	-51.046875
0.36853444	-51.046875
0.36909444	-50.853516
0.36965444	-51.143555
0.37021444	-50.853516
0.37077444	-50.853516
0.37133444	-50.853516
0.37189444	-50.853516
0.37245444	-51.143555
0.37301444	-50.853516
0.37357444	-50.853516
0.37413444	-50.950195
0.37469444	-50.853516
0.37525444	-50.756836
0.37581444	-50.756836
0.37637444	-50.853516
0.37693444	-50.756836
0.37749444	-50.853516
0.37805444	-50.756836
0.37861444	-50.853516
0.37917444	-50.853516
0.37973444	-50.756836
0.38029444	-50.756836
0.38085444	-50.660156
0.38141444	-50.756836
0.38197444	-50.853516
0.38253444	-50.756836
0.38309444	-50.756836
0.38365444	-50.853516
0.38421444	-50.950195
0.38477444	-50.950195
0.38533444	-50.853516
0.38589444	-50.853516
0.38645444	-50.853516
0.38701444	-50.853516
0.38757444	-50.853516
0.38813444	-50.853516
0.38869444	-50.853516
0.38925444	-50.853516
0.38981444	-50.756836
0.39037444	-50.853516
0.39093444	-50.950195
0.39149444	-50.756836
0.39205444	-50.756836
0.39261444	-50.660156
0.39317444	-50.756836
0.39373444	-50.660156
0.39429444	-50.756836
0.39485444	-50.853516
0.39541444	-50.756836
0.39597444	-50.660156
0.39653444	-50.660156
0.39709444	-50.756836
0.39765444	-50.756836
0.39821444	-50.660156
0.39877444	-50.756836
0.39933444	-50.660156
0.39989444	-50.660156
0.40045444	-50.756836
0.40101444	-50.950195
0.40157444	-50.853516
0.40213444	-50.756836
0.40269444	-50.756836
0.40325444	-50.660156
0.40381444	-50.563477
0.40437444	-50.756836
0.40493444	-50.660156
0.40549444	-50.756836
0.40605444	-50.660156
0.40661444	-50.756836
0.40717444	-50.756836
0.40773444	-50.756836
0.40829444	-50.660156
0.40885444	-50.563477
0.40941444	-50.660156
0.40997444	-50.466797
0.41053444	-50.563477
0.41109444	-50.756836
0.41165444	-50.563477
0.41221444	-50.660156
0.41277444	-50.563477
0.41333444	-50.563477
0.41389444	-50.660156
0.41445444	-50.563477
0.41501444	-50.563477
0.41557444	-50.466797
0.41613444	-50.466797
0.41669444	-50.660156
0.41725444	-50.756836
0.41781444	-50.853516
0.41837444	-50.756836
0.41893444	-50.756836
0.41949444	-50.756836
0.42005444	-50.756836
0.42061444	-50.660156
0.42117444	-50.660156
0.42173444	-50.660156
0.42229444	-50.756836
0.42285444	-50.853516
0.42341444	-50.660156
0.42397444	-50.660156
0.42453444	-50.660156
0.42509444	-50.756836
0.42565444	-50.466797
0.42621444	-50.660156
0.42677444	-50.660156
0.42733444	-50.660156
0.42789444	-50.660156
0.42845444	-50.660156
0.42901444	-50.660156
0.42957444	-50.563477
0.43013444	-50.660156
0.43069444	-50.563477
0.43125444	-50.563477
0.43181444	-50.660156
0.43237444	-50.660156
0.43293444	-50.660156
0.43349444	-50.756836
0.43405444	-50.853516
0.43461444	-50.853516
0.43517444	-50.853516
0.43573444	-50.756836
0.43629444	-50.853516
0.43685444	-50.853516
0.43741444	-50.756836
0.43797444	-50.756836
0.43853444	-50.853516
0.43909444	-50.950195
0.43965444	-50.853516
0.44021444	-50.853516
0.44077444	-50.756836
0.44133444	-50.853516
0.44189444	-50.563477
0.44245444	-50.563477
0.44301444	-50.756836
0.44357444	-50.660156
0.44413444	-50.660156
0.44469444	-50.466797
0.44525444	-50.756836
0.44581444	-50.756836
0.44637444	-50.756836
0.44693444	-50.660156
0.44749444	-50.370117
0.44805444	-50.660156
0.44861444	-50.756836
0.44917444	-50.756836
0.44973444	-50.756836
0.45029444	-50.853516
0.45085444	-50.853516
0.45141444	-50.853516
0.45197444	-50.853516
0.45253444	-50.756836
0.45309444	-50.853516
0.45365444	-50.853516
0.45421444	-50.756836
0.45477444	-50.853516
0.45533444	-50.853516
0.45589444	-50.756836
0.45645444	-50.853516
0.45701444	-50.853516
0.45757444	-50.853516
0.45813444	-50.853516
0.45869444	-50.756836
0.45925444	-50.660156
0.45981444	-50.756836
0.46037444	-50.756836
0.46093444	-50.756836
0.46149444	-50.853516
0.46205444	-50.853516
0.46261444	-50.756836
0.46317444	-50.756836
0.46373444	-50.756836
0.46429444	-50.756836
0.46485444	-50.660156
0.46541444	-50.756836
0.46597444	-50.660156
0.46653444	-50.853516
0.46709444	-50.853516
0.46765444	-50.853516
0.46821444	-50.756836
0.46877444	-50.853516
0.46933444	-50.756836
0.46989444	-50.563477
0.47045444	-50.853516
0.47101444	-50.853516
0.47157444	-50.853516
0.47213444	-50.756836
0.47269444	-50.563477
0.47325444	-50.950195
0.47381444	-50.950195
0.47437444	-50.950195
0.47493444	-50.853516
0.47549444	-50.660156
0.47605444	-50.756836
0.47661444	-50.660156
0.47717444	-50.660156
0.47773444	-50.853516
0.47829444	-50.853516
0.47885444	-50.853516
0.47941444	-50.756836
0.47997444	-50.756836
0.48053444	-50.756836
0.48109444	-50.660156
0.48165444	-50.756836
0.48221444	-50.563477
0.48277444	-50.563477
0.48333444	-50.756836
0.48389444	-51.046875
0.48445444	-50.853516
0.48501444	-50.853516
0.48557444	-50.853516
0.48613444	-50.756836
0.48669444	-50.756836
0.48725444	-50.756836
0.48781444	-50.756836
0.48837444	-50.756836
0.48893444	-50.756836
0.48949444	-50.756836
0.49005444	-50.756836
0.49061444	-50.756836
0.49117444	-50.756836
0.49173444	-50.756836
0.49229444	-50.660156
0.49285444	-50.660156
0.49341444	-50.660156
0.49397444	-50.756836
0.49453444	-50.756836
0.49509444	-50.660156
0.49565444	-50.660156
0.49621444	-50.756836
0.49677444	-50.756836
0.49733444	-50.660156
0.49789444	-50.660156
0.49845444	-50.756836
0.49901444	-50.660156
0.49957444	-50.756836
0.50013444	-50.756836
0.50069444	-50.950195
0.50125444	-50.853516
0.50181444	-50.950195
0.50237444	-50.853516
0.50293444	-50.853516
0.50349444	-50.853516
0.50405444	-50.853516
0.50461444	-50.756836
0.50517444	-50.756836
0.50573444	-51.046875
0.50629444	-50.756836
0.50685444	-50.756836
0.50741444	-50.853516
0.50797444	-50.756836
0.50853444	-50.756836
0.50909444	-50.756836
0.50965444	-50.660156
0.51021444	-50.563477
0.51077444	-50.756836
0.51133444	-50.466797
0.51189444	-50.660156
0.51245444	-50.756836
0.51301444	-50.853516
0.51357444	-50.660156
0.51413444	-50.466797
0.51469444	-50.756836
0.51525444	-50.756836
0.51581444	-50.660156
0.51637444	-50.756836
0.51693444	-50.853516
0.51749444	-50.950195
0.51805444	-50.950195
0.51861444	-50.853516
0.51917444	-50.853516
0.51973444	-50.756836
0.52029444	-50.756836
0.52085444	-50.853516
0.52141444	-50.660156
0.52197444	-50.853516
0.52253444	-50.853516
0.52309444	-50.756836
0.52365444	-50.853516
0.52421444	-50.756836
0.52477444	-50.756836
0.52533444	-50.563477
0.52589444	-50.660156
0.52645444	-50.660156
0.52701444	-50.660156
0.52757444	-50.660156
0.52813444	-50.660156
0.52869444	-50.756836
0.52925444	-50.756836
0.52981444	-50.756836
0.53037444	-50.660156
0.53093444	-50.660156
0.53149444	-50.660156
0.53205444	-50.660156
0.53261444	-50.660156
0.53317444	-50.756836
0.53373444	-50.853516
0.53429444	-50.853516
0.53485444	-50.853516
0.53541444	-50.756836
0.53597444	-50.756836
0.53653444	-50.660156
0.53709444	-50.756836
0.53765444	-50.756836
0.53821444	-50.756836
0.53877444	-50.756836
0.53933444	-50.660156
0.53989444	-50.756836
0.54045444	-50.660156
0.54101444	-50.756836
0.54157444	-50.660156
0.54213444	-50.563477
0.54269444	-50.660156
0.54325444	-50.660156
0.54381444	-50.756836
0.54437444	-50.660156
0.54493444	-50.853516
0.54549444	-50.563477
0.54605444	-50.660156
0.54661444	-50.563477
0.54717444	-50.660156
0.54773444	-50.756836
0.54829444	-50.660156
0.54885444	-50.660156
0.54941444	-50.660156
0.54997444	-50.660156
0.55053444	-50.853516
0.55109444	-50.853516
0.55165444	-50.756836
0.55221444	-50.756836
0.55277444	-50.853516
0.55333444	-50.660156
0.55389444	-50.756836
0.55445444	-50.756836
0.55501444	-50.756836
0.55557444	-50.756836
0.55613444	-50.853516
0.55669444	-50.756836
0.55725444	-50.853516
0.55781444	-50.853516
0.55837444	-50.756836
0.55893444	-50.756836
0.55949444	-50.660156
0.56005444	-50.660156
0.56061444	-50.756836
0.56117444	-50.756836
0.56173444	-50.756836
0.56229444	-50.756836
0.56285444	-50.853516
0.56341444	-50.853516
0.56397444	-50.756836
0.56453444	-50.660156
0.56509444	-50.660156
0.56565444	-50.756836
0.56621444	-50.853516
0.56677444	-50.853516
0.56733444	-50.950195
0.56789444	-50.950195
0.56845444	-50.950195
0.56901444	-50.853516
0.56957444	-50.950195
0.57013444	-51.046875
0.57069444	-50.950195
0.57125444	-51.046875
0.57181444	-50.950195
0.57237444	-51.143555
0.57293444	-51.143555
0.57349444	-50.950195
0.57405444	-51.046875
0.57461444	-51.046875
0.57517444	-50.853516
0.57573444	-50.853516
0.57629444	-50.756836
0.57685444	-50.853516
0.57741444	-50.756836
0.57797444	-50.853516
0.57853444	-50.950195
0.57909444	-50.950195
0.57965444	-50.853516
0.58021444	-50.853516
0.58077444	-50.756836
0.58133444	-51.046875
0.58189444	-51.046875
0.58245444	-51.046875
0.58301444	-51.046875
0.58357444	-51.046875
0.58413444	-51.240234
0.58469444	-51.143555
0.58525444	-51.240234
0.58581444	-51.143555
0.58637444	-51.336914
0.58693444	-51.143555
0.58749444	-51.240234
0.58805444	-51.143555
0.58861444	-51.143555
0.58917444	-51.433594
0.58973444	-51.143555
0.59029444	-51.240234
0.59085444	-51.143555
0.59141444	-51.143555
0.59197444	-51.046875
0.59253444	-51.046875
0.59309444	-51.143555
0.59365444	-51.046875
0.59421444	-51.046875
0.59477444	-50.950195
0.59533444	-51.143555
0.59589444	-51.143555
0.59645444	-51.046875
0.59701444	-51.143555
0.59757444	-51.143555
0.59813444	-51.240234
0.59869444	-51.143555
0.59925444	-51.143555
0.59981444	-51.240234
0.60037444	-51.336914
0.60093444	-51.336914
0.60149444	-51.336914
0.60205444	-51.336914
0.60261444	-51.240234
0.60317444	-51.240234
0.60373444	-51.336914
0.60429444	-51.336914
0.60485444	-51.336914
0.60541444	-51.336914
0.60597444	-51.336914
0.60653444	-51.433594
0.60709444	-51.433594
0.60765444	-51.433594
0.60821444	-51.433594
0.60877444	-51.433594
0.60933444	-51.240234
0.60989444	-51.240234
0.61045444	-51.336914
0.61101444	-51.336914
0.61157444	-51.626953
0.61213444	-51.433594
0.61269444	-51.433594
0.61325444	-51.433594
0.61381444	-51.530273
0.61437444	-51.530273
0.61493444	-51.433594
0.61549444	-51.433594
0.61605444	-51.530273
0.61661444	-51.433594
0.61717444	-51.626953
0.61773444	-51.626953
0.61829444	-51.530273
0.61885444	-51.530273
0.61941444	-51.530273
0.61997444	-51.530273
0.62053444	-51.530273
0.62109444	-51.530273
0.62165444	-51.626953
0.62221444	-51.530273
0.62277444	-51.626953
0.62333444	-51.626953
0.62389444	-51.723633
0.62445444	-51.723633
0.62501444	-51.626953
0.62557444	-51.433594
0.62613444	-51.433594
0.62669444	-51.433594
0.62725444	-51.530273
0.62781444	-51.626953
0.62837444	-51.626953
0.62893444	-51.530273
0.62949444	-51.626953
0.63005444	-51.723633
0.63061444	-51.530273
0.63117444	-51.530273
0.63173444	-51.530273
0.63229444	-51.626953
0.63285444	-51.530273
0.63341444	-51.626953
0.63397444	-51.820313
0.63453444	-51.820313
0.63509444	-51.723633
0.63565444	-51.723633
0.63621444	-51.723633
0.63677444	-51.723633
0.63733444	-51.723633
0.63789444	-51.723633
0.63845444	-51.723633
0.63901444	-51.820313
0.63957444	-51.820313
0.64013444	-51.723633
0.64069444	-51.820313
0.64125444	-51.723633
0.64181444	-51.626953
0.64237444	-51.626953
0.64293444	-51.626953
0.64349444	-51.723633
0.64405444	-51.626953
0.64461444	-51.626953
0.64517444	-51.723633
0.64573444	-51.723633
0.64629444	-51.723633
0.64685444	-51.626953
0.64741444	-51.530273
0.64797444	-51.626953
0.64853444	-51.723633
0.64909444	-51.626953
0.64965444	-51.723633
0.65021444	-51.820313
