"Time"	"0 L-SI2"	"1 R-Si2"	"2 L-Si3"	"3 R-Si3"
4502.3669	-57.549484	-9.9642849	-50.024731	-50.222378
4502.3674	-57.371838	-14.085521	-50.134197	-50.00425
4502.368	-57.704174	-17.93824	-50.275574	-50.210258
4502.3685	-57.596619	-21.00779	-50.420994	-50.33144
4502.369	-57.458847	-23.860367	-50.534904	-50.404152
4502.3695	-57.446762	-26.320963	-50.628212	-50.192081
4502.3701	-57.811729	-28.592157	-50.593071	-50.301147
4502.3706	-57.805687	-30.527308	-50.575298	-50.361736
4502.3711	-57.568821	-32.070072	-50.500164	-50.155727
4502.3717	-57.467308	-33.664787	-50.557121	-50.228436
4502.3722	-57.39238	-34.890289	-50.383831	-50.361736
4502.3727	-57.681213	-36.03867	-50.324051	-50.367798
4502.3732	-57.476974	-36.814251	-50.303448	-50.422329
4502.3737	-57.42622	-37.910286	-50.238007	-50.713165
4502.3743	-57.513229	-38.79615	-50.196808	-50.598042
4502.3748	-57.586948	-39.296021	-50.202461	-50.701046
4502.3753	-57.469727	-39.825462	-50.298599	-50.54351
4502.3758	-57.615952	-40.336521	-50.097843	-50.646515
4502.3764	-57.549484	-40.706127	-50.195999	-50.446564
4502.3769	-57.483017	-40.987431	-50.174187	-50.591984
4502.3774	-57.603867	-41.352642	-50.141468	-50.222378
4502.378	-57.684837	-41.61237	-49.92738	-50.404152
4502.3785	-57.590576	-41.713062	-49.895065	-50.355679
4502.379	-57.588158	-41.858906	-50.089359	-50.434444
4502.3795	-57.507187	-42.092659	-49.924957	-50.525333
4502.38	-57.625622	-42.533791	-49.968582	-50.204201
4502.3806	-57.559155	-42.513813	-49.843361	-50.343559
4502.3811	-57.553112	-42.566158	-49.712078	-50.41021
4502.3816	-57.528942	-42.659657	-49.957676	-50.452621
4502.3821	-57.425011	-42.861843	-50.255379	-50.495037
4502.3827	-57.531357	-42.93177	-50.153183	-50.713165
4502.3832	-57.496311	-43.036461	-50.078857	-50.888878
4502.3837	-57.45039	-43.284195	-50.044521	-50.846462
4502.3842	-57.394798	-43.211872	-50.035233	-50.694988
4502.3848	-57.455223	-43.09919	-49.955658	-50.591984
4502.3853	-57.555527	-43.287392	-50.185093	-50.80405
4502.3858	-57.484226	-43.42445	-50.122482	-50.707104
4502.3863	-57.548279	-43.298981	-50.059872	-50.707104
4502.3869	-57.318665	-43.541122	-50.089359	-50.676807
4502.3874	-57.473351	-43.480785	-50.000492	-50.525333
4502.3879	-57.42622	-43.273808	-50.001705	-50.379913
4502.3884	-57.188145	-43.432838	-49.857094	-50.416267
4502.389	-57.120468	-43.512356	-50.013012	-50.28297
4502.3895	-57.334373	-43.500366	-49.961716	-50.307205
4502.39	-57.28241	-43.616642	-49.697536	-50.488979
4502.3905	-57.275158	-43.815235	-49.795292	-50.7374
4502.3911	-57.076965	-43.621841	-49.837303	-50.779812
4502.3916	-57.180893	-43.730125	-49.971813	-50.707104
4502.3921	-57.13739	-43.766884	-49.98151	-50.80405
4502.3926	-57.242527	-43.819229	-49.843361	-50.676807
4502.3932	-57.133762	-44.029804	-49.74884	-50.567745
4502.3937	-57.026207	-43.675381	-49.637756	-50.434444
4502.3942	-57.172436	-43.967869	-49.790443	-50.882816
4502.3947	-57.2957	-43.934704	-49.86356	-50.646515
4502.3953	-57.093884	-43.953087	-49.802563	-50.519272
4502.3958	-56.927109	-44.021816	-49.566261	-50.688927
4502.3963	-56.947655	-44.0378	-49.521019	-50.446564
4502.3968	-57.090256	-43.943501	-49.645432	-50.610161
4502.3974	-57.016541	-44.031803	-49.722584	-50.210258
4502.3979	-56.965782	-43.803646	-49.579185	-50.234497
4502.3984	-56.988743	-44.100132	-49.755302	-50.246613
4502.3989	-56.995995	-44.13929	-49.701984	-50.470802
4502.3995	-56.957321	-44.067768	-49.71006	-50.531391
4502.4	-57.005661	-44.084949	-49.692287	-50.604099
4502.4005	-56.918652	-43.991447	-49.862347	-50.616219
4502.401	-56.878769	-44.057377	-49.726219	-50.549568
4502.4016	-56.976658	-44.213612	-49.722179	-50.434444
4502.4021	-56.900524	-44.403412	-49.809429	-50.713165
4502.4026	-57.044334	-44.28194	-49.607056	-50.525333
4502.4031	-57.014122	-44.249973	-49.715717	-50.634396
4502.4037	-57.029831	-44.147678	-49.658764	-50.694988
4502.4042	-57.067295	-44.291531	-49.72541	-50.488979
4502.4047	-57.16156	-44.044991	-49.595745	-50.452621
4502.4052	-57.144638	-43.797253	-49.552929	-50.65863
4502.4058	-57.101135	-44.334682	-49.638969	-50.676807
4502.4063	-57.194187	-44.13929	-49.453156	-50.573803
4502.4068	-57.098717	-44.245579	-49.648258	-50.622276
4502.4073	-57.068504	-44.332687	-49.767017	-50.749519
4502.4079	-57.049168	-44.377438	-49.685421	-50.755577
4502.4084	-57.19902	-43.988647	-49.550102	-50.501095
4502.4089	-57.252197	-43.977463	-49.610287	-50.961586
4502.4094	-57.014122	-43.984253	-49.391354	-51.022179
4502.41	-57.050377	-43.956684	-49.397816	-50.876759
4502.4105	-57.30658	-43.965874	-49.220486	-50.919174
4502.411	-57.470932	-43.865978	-49.423267	-50.579865
4502.4115	-57.323498	-43.959484	-49.322277	-50.616219
4502.4121	-57.226818	-43.826824	-49.353786	-50.731342
4502.4126	-57.237694	-44.135693	-49.025787	-50.507156
4502.4131	-57.388756	-43.973866	-49.042351	-50.482918
4502.4136	-57.492687	-44.033401	-49.215641	-50.573803
4502.4142	-57.263073	-43.747707	-49.014885	-50.513214
4502.4147	-57.336792	-43.917126	-49.169186	-50.234497
4502.4152	-57.220776	-43.824425	-49.16151	-50.349617
4502.4157	-57.458847	-43.945496	-49.334396	-50.470802
4502.4163	-57.31987	-43.775677	-49.214832	-50.513214
4502.4168	-57.296909	-43.857986	-49.202713	-50.39809
4502.4173	-57.207481	-43.663395	-49.230587	-50.65863
4502.4178	-57.260654	-43.727329	-49.145355	-50.361736
4502.4184	-57.231651	-43.732922	-49.163128	-50.604099
4502.4189	-57.18573	-43.469997	-49.136471	-50.495037
4502.4194	-57.375462	-43.798054	-49.084358	-50.713165
4502.4199	-57.463684	-43.789261	-49.008823	-50.725281
4502.4205	-57.362167	-43.876369	-49.108597	-50.785873
4502.421	-57.150681	-43.653408	-48.815739	-50.767696
4502.4215	-57.230442	-43.704151	-48.993877	-50.585922
4502.422	-57.2957	-43.714539	-48.776558	-50.579865
4502.4226	-57.275158	-43.765285	-49.005592	-50.652573
4502.4231	-57.553112	-43.707348	-49.004784	-50.713165
4502.4236	-57.397217	-43.697361	-49.38166	-50.749519
4502.4241	-57.383923	-43.943096	-49.130814	-50.773754
4502.4247	-57.331955	-43.792854	-48.99913	-50.779812
4502.4252	-57.432262	-43.780869	-48.949444	-50.785873
4502.4257	-57.475769	-43.562702	-49.027809	-50.743458
4502.4262	-57.34404	-43.452019	-48.783424	-50.676807
4502.4268	-57.537399	-43.495571	-48.770096	-50.561687
4502.4273	-57.396008	-43.448822	-48.868656	-50.664692
4502.4278	-57.462475	-43.489979	-48.851692	-50.585922
4502.4283	-57.438305	-43.414856	-48.663052	-50.47686
4502.4289	-57.420177	-43.521145	-48.976105	-50.289028
4502.4294	-57.617161	-43.613049	-48.850079	-50.361736
4502.4299	-57.71505	-43.786865	-48.743839	-50.452621
4502.4304	-57.533775	-43.838009	-48.532177	-50.519272
4502.431	-57.480602	-43.617043	-48.559238	-50.567745
4502.4315	-57.580906	-43.718536	-48.604885	-50.507156
4502.432	-57.702965	-43.531136	-48.647297	-50.33144
4502.4325	-57.615952	-43.466805	-48.799988	-50.198143
4502.4331	-57.655834	-43.496773	-48.701832	-50.452621
4502.4336	-57.769432	-43.599865	-48.541466	-50.452621
4502.4341	-57.643749	-43.47839	-48.59317	-50.65863
4502.4346	-57.765808	-43.732121	-48.720009	-50.385975
4502.4352	-57.694504	-43.543922	-48.590748	-50.464741
4502.4357	-57.57003	-43.713741	-48.536621	-50.301147
4502.4362	-57.57003	-43.91153	-48.605289	-50.404152
4502.4367	-57.45039	-43.930309	-48.49057	-50.531391
4502.4373	-57.418968	-43.790859	-48.381908	-50.488979
4502.4378	-57.409302	-43.752899	-48.357674	-50.173904
4502.4383	-57.286034	-43.499168	-48.319302	-50.361736
4502.4388	-57.405674	-43.643414	-48.266384	-50.531391
4502.4394	-57.568821	-43.627033	-48.348385	-50.228436
4502.4399	-57.566406	-43.78167	-48.430382	-50.367798
4502.4404	-57.292076	-43.92152	-48.498646	-50.646515
4502.4409	-57.360962	-43.919521	-48.533791	-50.828285
4502.4415	-57.240112	-43.851597	-48.516827	-50.585922
4502.442	-57.283615	-43.880367	-48.634373	-50.622276
4502.4425	-57.347668	-43.714939	-48.479664	-50.392033
4502.443	-57.19902	-43.518349	-48.431999	-50.179966
4502.4436	-57.304161	-43.538727	-48.386757	-50.289028
4502.4441	-57.456432	-43.770481	-48.375046	-50.422329
4502.4446	-57.311413	-43.798054	-48.30072	-50.198143
4502.4451	-57.379089	-43.653404	-48.284157	-50.131493
4502.4457	-57.150681	-43.676582	-48.414627	-50.258732
4502.4462	-57.120468	-43.796452	-48.098751	-50.222378
4502.4467	-57.269115	-43.581081	-48.335861	-50.319324
4502.4472	-57.260654	-43.481186	-48.201756	-49.931541
4502.4478	-57.027416	-43.559105	-48.037754	-50.028488
4502.4483	-57.136181	-43.699356	-48.064011	-50.095139
4502.4488	-57.167603	-43.468399	-48.433613	-50.33144
4502.4493	-57.228027	-43.479187	-48.295063	-50.083019
4502.4499	-57.311413	-43.576286	-48.44371	-50.076962
4502.4504	-57.391174	-43.734119	-48.429169	-50.295086
4502.4509	-57.286034	-43.392483	-48.286175	-50.355679
4502.4514	-57.183311	-43.563103	-48.511978	-50.192081
4502.452	-57.387547	-43.392483	-48.455425	-50.264793
4502.4525	-57.186935	-43.586273	-48.188828	-50.252674
4502.453	-57.10355	-43.45002	-48.396854	-50.143608
4502.4535	-57.272739	-43.562302	-48.340305	-50.107254
4502.4541	-57.195396	-43.744511	-48.388779	-50.270851
4502.4546	-57.116844	-43.493973	-48.377468	-50.204201
4502.4551	-57.230442	-43.307369	-48.295467	-50.240555
4502.4556	-57.131348	-43.340137	-48.199329	-50.264793
4502.4562	-57.13739	-43.354523	-48.328186	-50.107254
4502.4567	-56.915024	-43.511955	-48.371006	-50.046665
4502.4572	-57.190563	-43.366508	-48.248207	-50.161789
4502.4577	-57.182102	-43.467201	-48.349594	-50.222378
4502.4583	-56.989952	-43.413658	-48.43119	-50.276909
4502.4588	-57.116844	-43.308567	-48.257092	-50.234497
4502.4593	-57.115635	-43.541924	-48.349594	-50.179966
4502.4598	-57.215942	-43.587074	-48.389183	-50.107254
4502.4604	-57.05521	-43.141548	-48.11935	-49.961838
4502.4609	-57.099926	-43.199085	-48.171864	-50.016369
4502.4614	-57.108383	-43.166321	-48.17065	-50.046665
4502.4619	-57.012913	-43.202682	-48.267998	-49.913364
4502.4625	-56.71925	-43.222263	-47.936768	-50.28297
4502.463	-56.893272	-43.458412	-47.804684	-50.034546
4502.4635	-57.035873	-43.368904	-48.154896	-49.901245
4502.464	-56.930737	-43.098392	-48.074108	-49.725533
4502.4646	-57.020164	-43.202682	-48.005844	-49.840656
4502.4651	-57.132553	-43.228256	-48.271633	-49.792183
4502.4656	-57.114426	-42.966534	-48.266384	-49.840656
4502.4661	-56.950073	-43.048447	-48.295872	-49.858833
4502.4667	-57.191772	-43.173111	-48.301525	-49.858833
4502.4672	-57.266697	-43.399673	-48.186001	-50.204201
4502.4677	-57.219566	-43.36491	-48.262749	-50.00425
4502.4682	-57.091465	-43.322155	-48.3298	-49.87701
4502.4688	-57.110802	-43.173912	-48.175095	-49.883068
4502.4693	-57.002037	-43.107582	-48.192059	-50.064842
4502.4698	-57.010498	-43.153934	-48.182766	-49.858833
4502.4703	-57.131348	-43.297382	-48.154091	-49.949718
4502.4709	-57.294495	-43.424847	-48.323338	-49.986073
4502.4714	-57.212315	-43.198284	-48.276482	-49.701298
4502.4719	-57.250988	-43.192692	-48.139145	-49.816418
4502.4724	-57.016541	-43.176708	-48.109253	-49.780064
4502.473	-56.881187	-43.371304	-48.223164	-49.931541
4502.4735	-56.969406	-43.183903	-48.330208	-50.252674
4502.474	-56.928318	-43.152733	-48.364944	-49.95578
4502.4745	-56.88723	-43.38649	-48.152878	-49.88913
4502.4751	-57.002037	-43.157131	-48.340305	-49.828537
4502.4756	-57.012913	-43.094795	-48.284966	-49.986073
4502.4761	-56.98391	-43.086006	-48.250225	-49.719475
4502.4766	-56.803844	-42.962536	-48.105213	-49.798241
4502.4772	-56.919861	-43.14954	-48.141163	-49.689178
4502.4777	-57.075756	-43.012482	-48.171055	-49.580116
4502.4782	-57.046753	-42.928974	-47.974743	-49.610413
4502.4787	-56.853394	-42.979721	-48.138336	-49.434696
4502.4793	-56.770004	-42.78233	-47.595844	-49.416519
4502.4798	-56.890854	-42.684032	-47.518288	-49.368046
4502.4803	-56.962158	-42.918583	-47.908493	-49.543762
4502.4808	-56.889648	-42.896606	-47.805489	-49.54982
4502.4814	-56.873936	-42.860245	-47.806702	-49.35593
4502.4819	-56.937988	-42.813095	-47.805489	-49.567997
4502.4824	-57.084213	-42.647671	-47.899204	-49.47105
4502.4829	-57.092674	-42.513012	-47.966255	-49.47105
4502.4835	-57.125305	-42.761551	-47.953331	-49.452873
4502.484	-57.096298	-42.863842	-48.007862	-49.580116
4502.4845	-57.067295	-42.534191	-47.864468	-49.452873
4502.485	-57.028625	-42.733978	-47.846287	-49.61647
4502.4856	-56.894482	-42.604515	-47.841846	-49.307457
4502.4861	-56.76638	-42.89621	-47.904053	-49.416519
4502.4866	-56.872726	-42.956944	-47.976761	-49.62859
4502.4871	-56.886021	-42.66885	-47.79216	-49.54982
4502.4877	-56.95853	-42.513813	-47.641491	-49.646767
4502.4882	-56.939194	-42.655262	-47.71743	-49.428638
4502.4887	-56.948864	-42.436695	-47.779232	-49.380165
4502.4892	-57.069714	-42.582539	-47.670979	-49.392284
4502.4898	-56.973034	-42.633286	-47.884258	-49.434696
4502.4903	-57.115635	-42.708805	-48.271637	-49.652824
4502.4908	-57.018955	-42.702812	-47.994938	-49.677059
4502.4913	-56.98391	-42.757954	-47.980801	-49.325634
4502.4919	-56.9114	-42.683632	-47.939194	-49.519524
4502.4924	-57.057629	-42.69482	-47.83215	-49.428638
4502.4929	-57.05521	-42.43869	-47.717026	-49.507408
4502.4934	-57.020164	-42.392342	-47.67017	-49.252926
4502.494	-57.154308	-42.435097	-47.7756	-49.398342
4502.4945	-57.237694	-42.382351	-47.782063	-49.271103
4502.495	-57.172436	-42.132217	-47.575645	-49.155979
4502.4955	-57.148266	-42.20414	-47.628159	-49.010563
4502.4961	-57.050377	-42.081867	-47.609581	-49.186275
4502.4966	-57.074547	-42.139809	-47.54697	-49.361988
4502.4971	-57.149475	-42.155792	-47.475067	-49.380165
4502.4976	-56.971825	-42.178967	-47.554646	-49.204453
4502.4982	-57.068504	-41.973587	-47.515865	-49.137802
4502.4987	-57.070923	-41.802166	-47.334499	-49.131744
4502.4992	-56.931946	-41.807762	-47.696426	-49.361988
4502.4997	-57.131348	-41.864902	-47.687943	-49.331692
4502.5003	-57.107178	-41.874489	-47.645935	-49.258984
4502.5008	-57.231651	-41.863701	-47.635838	-49.107506
4502.5013	-57.190563	-42.03632	-47.587765	-49.21051
4502.5018	-56.944031	-41.841724	-47.569992	-49.101448
4502.5024	-57.046753	-41.832531	-47.547371	-49.331692
4502.5029	-56.898106	-41.883278	-47.475876	-49.052975
4502.5034	-56.918652	-41.668705	-47.533638	-49.131744
4502.5039	-57.099926	-41.591587	-47.286831	-49.192333
4502.5045	-56.889648	-41.4865	-47.147472	-49.089329
4502.505	-56.942822	-41.445744	-47.326416	-49.034798
4502.5055	-56.966991	-41.650326	-47.498093	-49.234749
4502.5061	-57.052795	-41.704269	-47.372871	-49.271103
4502.5066	-57.118053	-41.6735	-47.345001	-49.186275
4502.5071	-57.022583	-41.760609	-47.51223	-49.658882
4502.5076	-56.957321	-41.54324	-47.695621	-49.337753
4502.5081	-57.107178	-41.510475	-47.499306	-49.319576
4502.5087	-57.108383	-41.570812	-47.470623	-49.180218
4502.5092	-57.108383	-41.351444	-47.38216	-49.28928
4502.5097	-57.110802	-40.960655	-47.252899	-49.077213
4502.5102	-57.241318	-41.2024	-47.266636	-49.192333
4502.5108	-57.153099	-41.08173	-47.413265	-49.155979
4502.5113	-57.301743	-40.842384	-47.246033	-49.228687
4502.5118	-57.172436	-40.775654	-47.206448	-48.992386
4502.5124	-57.095093	-40.850376	-47.220589	-49.119625
4502.5129	-57.125305	-40.84478	-47.159992	-49.02874
4502.5134	-57.149475	-40.760067	-47.187057	-48.647018
4502.5139	-57.254612	-40.698132	-47.287235	-49.168098
4502.5144	-57.260654	-40.559883	-47.159996	-49.046917
4502.515	-57.212315	-40.589451	-47.201199	-49.113567
4502.5155	-57.109592	-40.312542	-47.258152	-49.004501
4502.516	-57.197815	-40.309349	-47.391453	-49.107506
4502.5165	-57.056419	-40.025246	-47.080013	-49.277161
4502.5171	-57.067295	-39.932148	-46.976608	-49.380165
4502.5176	-57.225609	-39.932545	-46.942272	-49.35593
4502.5181	-57.189354	-40.156708	-47.221798	-49.404404
4502.5187	-57.23407	-40.139126	-47.06588	-49.21051
4502.5192	-57.177269	-39.817867	-47.003674	-49.265041
4502.5197	-57.091465	-39.694397	-46.998825	-49.192333
4502.5202	-57.08905	-39.653641	-46.998825	-49.174156
4502.5207	-57.170017	-39.343571	-47.025078	-49.131744
4502.5213	-57.126511	-39.159367	-47.060627	-49.040855
4502.5218	-57.110802	-39.136589	-46.907936	-49.35593
4502.5223	-57.081799	-38.973564	-46.983475	-49.422581
4502.5228	-57.340416	-38.631924	-46.977818	-49.343811
4502.5234	-57.208691	-38.613941	-46.838055	-49.295338
4502.5239	-57.371838	-38.547215	-46.853809	-49.713417
4502.5244	-57.275158	-38.564793	-46.78595	-49.555878
4502.525	-57.078171	-38.365005	-47.136971	-49.610413
4502.5255	-57.236485	-37.942253	-47.087692	-49.586174
4502.526	-57.145847	-37.913086	-46.91925	-49.804302
4502.5265	-57.275158	-37.611004	-46.659515	-49.561939
4502.527	-57.417759	-37.37685	-46.88047	-49.440758
4502.5276	-57.510815	-37.165874	-47.035583	-49.507408
4502.5281	-57.35371	-36.743523	-46.675266	-49.416519
4502.5286	-57.27153	-36.210888	-46.806145	-49.35593
4502.5291	-57.276367	-36.225273	-46.577919	-49.246864
4502.5297	-57.284824	-35.775749	-46.538334	-49.361988
4502.5302	-57.286034	-35.172787	-46.601349	-49.295338
4502.5307	-57.19902	-34.824356	-46.511269	-49.22263
4502.5313	-57.206272	-34.394012	-46.564186	-49.537701
4502.5318	-57.445557	-33.794247	-46.50642	-49.464993
4502.5323	-57.339207	-32.718586	-46.4119	-49.089329
4502.5328	-57.331955	-31.676889	-46.682541	-49.246864
4502.5333	-57.190563	-30.013453	-46.521366	-49.307457
4502.5339	-57.336792	-27.096939	-46.531872	-49.343811
4502.5344	-57.276367	-20.575445	-46.601349	-49.125683
4502.5349	-57.273949	-5.7415562	-46.437756	-48.68943
4502.5354	-57.197815	11.827435	-46.421597	-48.265293
4502.536	-57.317455	23.240547	-46.575493	-48.459187
4502.5365	-57.376671	28.077425	-46.441387	-48.810612
4502.537	-57.41655	29.075569	-46.506424	-49.162037
4502.5376	-57.357334	27.794525	-46.698696	-49.646767
4502.5381	-57.33075	24.880013	-46.537121	-49.392284
4502.5386	-57.028625	20.863464	-46.618317	-49.634647
4502.5391	-57.122887	16.121288	-46.41473	-49.81036
4502.5396	-57.25703	10.610723	-46.386047	-49.677059
4502.5402	-57.405674	5.0262384	-46.428867	-49.816418
4502.5407	-57.374252	-0.26335955	-46.634872	-50.089077
4502.5412	-57.32954	-4.7989559	-46.581554	-50.14967
4502.5417	-57.414135	-9.4444351	-46.516117	-49.967896
4502.5423	-57.30658	-13.525313	-46.471279	-49.949718
4502.5428	-57.481812	-17.016817	-46.334347	-49.749771
4502.5433	-57.475769	-20.25099	-46.303646	-49.683121
4502.5439	-57.693298	-23.30176	-46.307281	-49.725533
4502.5444	-57.591782	-26.217472	-46.271332	-49.464993
4502.5449	-57.455223	-28.65449	-46.239418	-49.446815
4502.5454	-57.503563	-30.677547	-46.109352	-49.265041
4502.5459	-57.555527	-32.628681	-45.764385	-49.198395
4502.5465	-57.346458	-34.263351	-45.667038	-49.277161
4502.547	-57.495102	-36.009899	-45.817303	-49.198395
4502.5475	-57.294495	-36.97168	-45.594734	-49.204453
4502.548	-57.381504	-38.139645	-45.530506	-49.47105
4502.5486	-57.307785	-39.304012	-45.153629	-49.065094
4502.5491	-57.444347	-40.360493	-45.022755	-49.137802
4502.5496	-57.461266	-41.012199	-45.121723	-49.361988
4502.5502	-57.493896	-41.747421	-45.107178	-49.374107
4502.5507	-57.445557	-42.406727	-45.118088	-49.519524
4502.5512	-57.45039	-43.127163	-44.973476	-49.561939
4502.5517	-57.382713	-43.768482	-44.845833	-49.283222
4502.5522	-57.354919	-44.280739	-44.724651	-49.265041
4502.5528	-57.333164	-44.789803	-44.745251	-49.192333
4502.5533	-57.304161	-45.013966	-44.661633	-49.325634
4502.5538	-57.351292	-45.296066	-44.332829	-49.361988
4502.5543	-57.28241	-45.617325	-44.457645	-49.416519
4502.5549	-57.218357	-45.879448	-44.479053	-49.131744
4502.5554	-57.260654	-45.874252	-44.310207	-49.283222
4502.5559	-57.394798	-46.26424	-44.410381	-49.277161
4502.5565	-57.371838	-46.381714	-44.319496	-49.386223
4502.557	-57.489059	-46.818851	-44.633358	-49.404404
4502.5575	-57.502354	-47.347496	-44.526718	-49.416519
4502.558	-57.405674	-47.248798	-44.376453	-49.561939
4502.5585	-57.30537	-47.513317	-44.483093	-49.216572
4502.5591	-57.493896	-47.650372	-44.329193	-49.240807
4502.5596	-57.541027	-47.888119	-44.255272	-49.283222
4502.5601	-57.380295	-47.770245	-44.053707	-49.283222
4502.5606	-57.18573	-47.945259	-44.03957	-49.21051
4502.5612	-57.408092	-48.143047	-44.105007	-49.180218
4502.5617	-57.400841	-48.279308	-43.988674	-48.901497
4502.5622	-57.44072	-48.439137	-44.210838	-48.998444
4502.5628	-57.682419	-48.617748	-43.948681	-48.919674
4502.5633	-57.454014	-48.618546	-43.907883	-48.834846
4502.5638	-57.363377	-49.065273	-43.835175	-48.956028
4502.5643	-57.37788	-48.856693	-43.697838	-48.846966
4502.5648	-57.348877	-48.845104	-43.526165	-48.743961
4502.5654	-57.350082	-48.884666	-43.429218	-48.150173
4502.5659	-57.275158	-48.937809	-43.706722	-48.774258
4502.5664	-57.308994	-49.042099	-43.787914	-48.901497
4502.5669	-57.486645	-49.373749	-43.57827	-49.022678
4502.5675	-57.508396	-49.603901	-43.445374	-48.780315
4502.568	-57.551903	-49.607498	-43.566555	-48.96209
4502.5685	-57.549484	-49.455658	-43.556053	-48.810612
4502.569	-57.444347	-49.623882	-43.409424	-48.828789
4502.5696	-57.380295	-49.703796	-43.382359	-48.865143
4502.5701	-57.312622	-49.943546	-43.360546	-48.725784
4502.5706	-57.399632	-49.977108	-43.24704	-48.810612
4502.5711	-57.502354	-49.939148	-43.203819	-48.70155
4502.5717	-57.347668	-49.941944	-43.110508	-48.647018
4502.5722	-57.333164	-50.277988	-43.217552	-48.88332
4502.5727	-57.369419	-50.385876	-43.146862	-48.731842
4502.5732	-57.197815	-50.358303	-43.133129	-48.943913
4502.5738	-57.312622	-50.249619	-43.038609	-48.986324
4502.5743	-57.454014	-50.572079	-43.171101	-49.004501
4502.5748	-57.460056	-50.18169	-43.130703	-49.004501
4502.5753	-57.643749	-50.3591	-42.979229	-49.059032
4502.5759	-57.632874	-50.547306	-42.868145	-49.089329
4502.5764	-57.516857	-50.212856	-42.880669	-48.7682
4502.5769	-57.655834	-50.423038	-42.658905	-48.956028
4502.5774	-57.561569	-50.546104	-42.655674	-48.968147
4502.578	-57.469727	-50.592857	-42.739288	-48.653076
4502.5785	-57.489059	-50.662781	-42.698895	-48.931793
4502.579	-57.531357	-50.75708	-42.696068	-48.968147
4502.5795	-57.544651	-50.629219	-42.570847	-48.877262
4502.5801	-57.5942	-50.77626	-42.430679	-48.671253
4502.5806	-57.548279	-50.815418	-42.170544	-48.725784
4502.5811	-57.538609	-50.722321	-41.923332	-48.628838
4502.5816	-57.583324	-50.737904	-42.258602	-48.816669
4502.5822	-57.531357	-50.924103	-42.367664	-48.410713
4502.5827	-57.607494	-50.713528	-42.239212	-48.36224
4502.5832	-57.630455	-50.820618	-42.00816	-48.671253
4502.5837	-57.640121	-50.834999	-41.876072	-48.610661
4502.5843	-57.700546	-50.958469	-42.065521	-48.628838
4502.5848	-57.502354	-51.213398	-42.028759	-48.750023
4502.5853	-57.579697	-50.979248	-41.902733	-48.865143
4502.5858	-57.520481	-50.950077	-41.648655	-48.604603
4502.5864	-57.550694	-51.061161	-41.612301	-48.756081
4502.5869	-57.718674	-51.108311	-41.554539	-48.96209
4502.5874	-57.781517	-51.021603	-41.477383	-48.7682
4502.5879	-57.671543	-50.847385	-41.272587	-48.719727
4502.5885	-57.797226	-51.092728	-41.289955	-48.453125
4502.589	-57.541027	-51.245365	-41.276222	-48.616722
4502.5895	-57.530151	-50.992031	-41.225731	-48.725784
4502.59	-57.526524	-51.090729	-40.91914	-48.659134
4502.5906	-57.589367	-51.255753	-40.978115	-48.901497
4502.5911	-57.644958	-51.233376	-40.915504	-48.931793
4502.5916	-57.591782	-51.147068	-41.008411	-48.743961
4502.5921	-57.580906	-51.191422	-40.741005	-48.907558
4502.5927	-57.572449	-51.133484	-40.518841	-48.610661
4502.5932	-57.724716	-51.067551	-40.328583	-48.707607
4502.5937	-57.768223	-50.928902	-40.119743	-48.695488
4502.5942	-57.837109	-51.350056	-40.03896	-48.628838
4502.5948	-57.815353	-51.196217	-39.931107	-48.610661
4502.5953	-57.636497	-51.104713	-39.768723	-48.471302
4502.5958	-57.574863	-51.171841	-39.189476	-48.598545
4502.5963	-57.502354	-51.115501	-38.767761	-48.471302
4502.5969	-57.698132	-51.116699	-38.831585	-48.489479
4502.5974	-57.654625	-51.094723	-38.55529	-48.356182
4502.5979	-57.644958	-50.964462	-38.0742	-48.265293
4502.5984	-57.54707	-51.111904	-37.849609	-48.265293
4502.599	-57.744053	-51.134281	-37.405277	-48.386475
4502.5995	-57.746471	-51.05117	-36.700001	-48.422832
4502.6	-57.815353	-51.095524	-35.866268	-48.544014
4502.6005	-57.802063	-51.099121	-34.319588	-48.465244
4502.6011	-57.609909	-51.009613	-30.391687	-48.338005
4502.6016	-57.356125	-50.908123	-18.967087	-48.192585
4502.6021	-57.197815	-51.108307	-5.8548269	-48.259235
4502.6026	-57.118053	-50.927299	7.1116085	-48.192585
4502.6032	-57.235275	-50.751091	19.08597	-48.204704
4502.6037	-57.461266	-50.806629	25.635838	-48.398594
4502.6042	-57.654625	-50.548504	26.36939	-48.483421
4502.6047	-57.66671	-50.496159	23.203318	-48.640957
4502.6053	-57.849194	-50.297966	17.392254	-48.447067
4502.6058	-57.867321	-50.250416	10.066824	-48.62278
4502.6063	-57.874573	-50.371094	2.5491195	-48.937851
4502.6068	-57.926537	-50.240032	-4.7601538	-48.671253
4502.6074	-57.875778	-50.230042	-11.459479	-48.992386
4502.6079	-57.951916	-50.129345	-17.119471	-48.604603
4502.6084	-57.912033	-50.200474	-21.987337	-48.804554
4502.6089	-58.070347	-49.903984	-26.309483	-48.544014
4502.6095	-57.925327	-49.580326	-30.111355	-48.513718
4502.61	-57.791183	-49.228699	-33.218853	-48.331944
4502.6105	-57.754929	-49.199532	-35.888889	-48.253178
4502.611	-57.765808	-49.193539	-38.233349	-48.374359
4502.6116	-57.769432	-49.047691	-40.026436	-48.562191
