mode,control_gain,phase,interval_start_s,frequency_hz,driver_frequency_hz
presynaptic,2.4676056338028167,pre,192.63090530371795,0.0852766730385902,4.17855697889092
presynaptic,2.4676056338028167,pre,204.3574415810827,0.08597153865874585,4.212605394278547
presynaptic,2.4676056338028167,pre,215.98919803910522,0.08365931928057943,4.182965964028972
presynaptic,2.547887323943662,pre,124.30411540888375,0.09481150864325917,4.266517888946662
presynaptic,2.547887323943662,pre,134.85135818889933,0.08327892698316791,4.163946349158396
presynaptic,2.547887323943662,pre,146.8591978216328,0.09149778004164337,4.208897881915595
presynaptic,2.547887323943662,pre,157.78842473342092,0.09133483251742763,4.201402295801671
presynaptic,2.547887323943662,pre,168.73715012588485,0.09750302101517508,4.192629903652528
presynaptic,2.547887323943662,pre,178.99324259961818,0.09882523325682309,4.249485030043393
presynaptic,2.547887323943662,pre,189.1121157562465,0.09926744668434509,4.169232760742494
presynaptic,2.547887323943662,pre,199.18591168231524,0.099494158208003,4.178754644736126
presynaptic,2.547887323943662,pre,209.23675303834133,0.09955821374277748,4.2810031909394315
presynaptic,2.628169014084507,pre,124.15510840699785,0.09783207949974378,4.206779418488982
presynaptic,2.628169014084507,pre,134.37670448380024,0.10201540566206917,4.182631632144836
presynaptic,2.628169014084507,pre,144.17914553189593,0.08492833975756735,4.1614886481208
presynaptic,2.628169014084507,pre,155.95377815575924,0.10670624355327755,4.268249742131102
presynaptic,2.628169014084507,pre,165.32530100859688,0.08428447084656218,4.214223542328109
presynaptic,2.628169014084507,pre,177.18988282249325,0.0965378825099749,4.151128947928921
presynaptic,2.628169014084507,pre,187.5485106896072,0.09233974256949827,4.24762815819692
presynaptic,2.628169014084507,pre,198.37808387416925,0.09499808450443939,4.179915718195333
presynaptic,2.628169014084507,pre,208.90461191119792,0.09965263887511984,4.185410832755033
presynaptic,2.7084507042253523,pre,122.8390014404022,0.10425209730001012,4.170083892000405
presynaptic,2.7084507042253523,pre,132.431134605093,0.0904522712051581,4.25125674664243
presynaptic,2.7084507042253523,pre,143.48668895078615,0.08995806412933387,4.228029014078692
presynaptic,2.7084507042253523,pre,154.60297974337465,0.10460306317625848,4.18412252705034
presynaptic,2.7084507042253523,pre,164.16292922893587,0.09486215722642237,4.173934917962584
presynaptic,2.7084507042253523,pre,174.70454064952736,0.0834172561171071,4.2542800619724614
